timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,est_fl,est_ll
2021-07-10 13:22:53.570199,5.58449074074075,2.450000047683716,0.4990740716457367,1,2.45,0.567129629629629
2021-07-10 13:22:57.862321,5.41435185185187,2.450000047683716,0.8620370626449585,1,2.45,0.907407407407407
2021-07-10 13:23:02.337516,5.24421296296298,2.450000047683716,0.11342592537403107,1,2.45,0.158796296296296
2021-07-10 13:23:06.501837,5.0627314814815,2.450000047683716,0.4763889014720917,1,2.45,0.499074074074074
2021-07-10 13:23:10.680724,4.8925925925926,2.450000047683716,0.7486110925674438,1,2.45,0.839351851851852
2021-07-10 13:23:14.775955,4.72245370370371,2.450000047683716,0.0,1,2.45,0.0680555555555556
2021-07-10 13:23:18.953957,4.56365740740742,2.450000047683716,0.3629629611968994,1,2.45,0.385648148148148
2021-07-10 13:23:23.171541,4.39351851851852,2.450000047683716,0.7486110925674438,1,2.45,0.748611111111111
2021-07-10 13:23:27.068818,4.22337962962963,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:23:31.155807,4.10995370370371,0.0,0.06805555522441864,1,0.0,0.0680555555555556
2021-07-10 13:23:35.297183,4.06458333333333,2.450000047683716,0.27222222089767456,1,2.45,0.294907407407407
2021-07-10 13:23:39.420671,3.89444444444444,2.450000047683716,0.612500011920929,1,2.45,0.635185185185185
2021-07-10 13:23:43.658681,3.73564814814815,2.450000047683716,0.8847222328186035,1,2.45,0.907407407407407
2021-07-10 13:23:47.815668,3.56550925925925,2.450000047683716,0.1587962955236435,1,2.45,0.204166666666667
2021-07-10 13:23:52.292721,3.39537037037036,2.450000047683716,0.5217592716217041,1,2.45,0.544444444444444
2021-07-10 13:23:56.436400,3.21388888888888,2.450000047683716,0.8847222328186035,1,2.45,0.907407407407407
2021-07-10 13:24:00.672967,3.04374999999999,2.450000047683716,0.022685185074806213,1,2.45,0.113425925925926
2021-07-10 13:24:05.085204,2.8736111111111,2.450000047683716,0.43101853132247925,1,2.45,0.499074074074074
2021-07-10 13:24:09.226009,2.69212962962961,2.450000047683716,0.8166666626930237,1,2.45,0.839351851851852
2021-07-10 13:24:13.449358,2.52199074074072,2.450000047683716,0.06805555522441864,1,2.45,0.0680555555555556
2021-07-10 13:24:17.600661,2.35185185185183,2.450000047683716,0.40833333134651184,1,2.45,0.431018518518518
2021-07-10 13:24:22.038357,2.18171296296294,2.450000047683716,0.7032407522201538,1,2.45,0.771296296296296
2021-07-10 13:24:26.238445,2.00023148148146,2.450000047683716,0.9074074029922485,0,2.45,0.0
2021-07-10 13:24:30.408238,1.87546296296294,0.0,0.11342592537403107,1,0.0,0.113425925925926
2021-07-10 13:24:34.763649,1.83009259259257,2.450000047683716,0.29490742087364197,1,2.45,0.385648148148148
2021-07-10 13:24:39.200893,1.64861111111108,2.450000047683716,0.7032407522201538,1,2.45,0.70324074074074
2021-07-10 13:24:43.317956,1.47847222222219,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:24:47.623540,1.35370370370367,0.0,0.06805555522441864,1,0.0,0.0680555555555556
2021-07-10 13:24:51.953941,1.3083333333333,2.450000047683716,0.22685185074806213,1,2.45,0.294907407407407
2021-07-10 13:24:56.535986,1.13819444444441,2.450000047683716,0.635185182094574,1,2.45,0.65787037037037
2021-07-10 13:25:00.653923,0.956712962962926,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:25:04.900203,0.843287037037,0.0,0.0,1,0.0,0.0
2021-07-10 13:25:09.373246,0.79791666666663,2.450000047683716,0.1587962955236435,1,2.45,0.272222222222222
2021-07-10 13:25:13.905531,0.616435185185149,2.450000047683716,0.5671296119689941,1,2.45,0.65787037037037
2021-07-10 13:25:17.698985,0.423611111111074,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:25:21.977872,0.321527777777741,0.0,0.0,1,0.0,0.0
2021-07-10 13:25:25.959492,0.298842592592556,2.450000047683716,0.13611111044883728,0,2.45,0.136111111111111
2021-07-10 13:25:30.235338,5.8,0.0,0.13611111044883728,1,0.0,0.136111111111111
2021-07-10 13:25:34.624917,5.75462962962963,2.450000047683716,0.29490742087364197,1,2.45,0.385648148148148
2021-07-10 13:25:39.055145,5.57314814814816,2.450000047683716,0.6805555820465088,1,2.45,0.748611111111111
2021-07-10 13:25:43.280732,5.39166666666668,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:25:47.439817,5.27824074074076,0.0,0.09074074029922485,1,0.0,0.0907407407407407
2021-07-10 13:25:51.627490,5.22152777777779,2.450000047683716,0.29490742087364197,1,2.45,0.340277777777778
2021-07-10 13:25:55.684808,5.0627314814815,2.450000047683716,0.657870352268219,1,2.45,0.65787037037037
2021-07-10 13:25:59.636400,4.8925925925926,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:26:03.635562,4.77916666666668,0.0,0.0,1,0.0,0.0
2021-07-10 13:26:07.764301,4.73379629629631,2.450000047683716,0.20416666567325592,1,2.45,0.226851851851852
2021-07-10 13:26:11.935224,4.56365740740742,2.450000047683716,0.4763889014720917,1,2.45,0.567129629629629
2021-07-10 13:26:16.232393,4.39351851851852,2.450000047683716,0.8620370626449585,1,2.45,0.907407407407407
2021-07-10 13:26:20.226226,4.22337962962963,2.450000047683716,0.11342592537403107,1,2.45,0.136111111111111
2021-07-10 13:26:24.211198,4.06458333333333,2.450000047683716,0.43101853132247925,1,2.45,0.453703703703704
2021-07-10 13:26:28.233916,3.90578703703704,2.450000047683716,0.7032407522201538,1,2.45,0.793981481481481
2021-07-10 13:26:32.034868,3.74699074074074,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:26:36.078254,3.63356481481481,0.0,0.04537037014961243,1,0.0,0.0453703703703704
2021-07-10 13:26:40.038383,3.58819444444444,2.450000047683716,0.1587962955236435,1,2.45,0.272222222222222
2021-07-10 13:26:44.134790,3.42939814814814,2.450000047683716,0.5444444417953491,1,2.45,0.6125
2021-07-10 13:26:48.249210,3.25925925925925,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:26:52.395902,3.13449074074073,0.0,0.0,1,0.0,0.0
2021-07-10 13:26:57.445031,3.07777777777777,2.450000047683716,0.27222222089767456,1,2.45,0.272222222222222
2021-07-10 13:27:02.328675,2.88495370370369,2.450000047683716,0.5671296119689941,1,2.45,0.680555555555555
2021-07-10 13:27:06.863881,2.69212962962961,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:27:12.139232,2.5560185185185,0.0,0.06805555522441864,1,0.0,0.0680555555555556
2021-07-10 13:27:16.993900,2.51064814814813,2.450000047683716,0.22685185074806213,1,2.45,0.340277777777778
2021-07-10 13:27:21.424896,2.30648148148146,2.450000047683716,0.657870352268219,1,2.45,0.725925925925926
2021-07-10 13:27:25.820292,2.12499999999998,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:27:29.790393,2.01157407407405,0.0,0.04537037014961243,1,0.0,0.0453703703703704
2021-07-10 13:27:34.114965,1.97754629629627,2.450000047683716,0.24953703582286835,1,2.45,0.249537037037037
2021-07-10 13:27:38.428248,1.80740740740738,2.450000047683716,0.5898148417472839,1,2.45,0.6125
2021-07-10 13:27:42.501553,1.63726851851849,2.450000047683716,0.9074074029922485,0,2.45,0.907407407407407
2021-07-10 13:27:46.907513,1.52384259259256,0.0,0.0,1,0.0,0.0
2021-07-10 13:27:51.471487,1.47847222222219,2.450000047683716,0.1587962955236435,1,2.45,0.249537037037037
