timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,class
00:34.0,3.712962963,0,1.259027719,0,Scaling
00:38.1,3.712962963,0,1.259027719,0,Scaling
00:42.1,3.712962963,0,1.259027719,0,Scaling
00:46.0,3.712962963,0,1.259027719,0,Scaling
00:50.0,3.712962963,0,1.259027719,0,Scaling
00:54.1,3.712962963,0,1.259027719,0,Scaling
00:59.1,3.712962963,0,1.259027719,0,Scaling
01:03.2,3.712962963,0,1.259027719,0,Scaling
01:07.7,3.712962963,0,1.259027719,0,Scaling
01:12.6,3.712962963,0,1.259027719,0,Scaling
01:17.6,3.712962963,0,1.259027719,0,Scaling
01:22.0,3.712962963,0,1.259027719,0,Scaling
01:26.4,3.712962963,0,1.259027719,0,Scaling
01:31.5,3.712962963,0,1.259027719,0,Scaling
01:36.1,3.712962963,0,1.259027719,0,Scaling
01:41.2,3.712962963,0,1.259027719,0,Scaling
02:14.6,2.99837963,2.450000048,0.09074074,1,Scaling
02:18.5,2.816898148,2.450000048,0.215509266,1,Scaling
02:22.6,2.669444444,2.450000048,0.374305546,1,Scaling
02:26.8,2.499305556,2.450000048,0.022685185,1,Scaling
02:31.5,2.329166667,2.450000048,0.181481481,1,Scaling
02:36.0,2.136342593,2.450000048,0.351620376,1,Scaling
02:40.8,1.954861111,2.450000048,0.011342593,1,Scaling
02:45.9,1.762037037,2.450000048,0.181481481,1,Scaling
02:50.3,1.569212963,2.450000048,0.396990746,1,Scaling
02:54.7,1.387731481,2.450000048,0.453703701,1,Scaling
02:59.2,1.217592593,2.450000048,0.192824081,1,Scaling
03:04.0,1.036111111,2.450000048,0.351620376,1,Scaling
03:08.5,0.831944444,2.450000048,0.022685185,1,Scaling
03:12.5,0.661805556,2.450000048,0.170138896,1,Scaling
03:16.6,0.503009259,2.450000048,0.328935176,1,Scaling
03:20.5,0.344212963,2.450000048,0.453703701,1,Scaling
03:25.4,5.788657407,2.450000048,0.09074074,1,Scaling
03:30.0,5.595833333,2.450000048,0.328935176,1,Scaling
03:34.2,5.403009259,2.450000048,0.453703701,1,Scaling
03:38.8,5.23287037,2.450000048,0.09074074,1,Scaling
03:43.4,5.051388889,2.450000048,0.306250006,1,Scaling
03:48.0,4.858564815,2.450000048,0.453703701,1,Scaling
03:52.8,4.665740741,2.450000048,0.14745371,1,Scaling
03:57.2,4.484259259,2.450000048,0.340277791,1,Scaling
04:01.8,4.302777778,2.450000048,0.453703701,1,Scaling
04:06.6,4.109953704,2.450000048,0.14745371,1,Scaling
04:11.3,3.91712963,2.450000048,0.351620376,1,Scaling
04:16.2,3.724305556,2.450000048,0.453703701,1,Scaling
04:21.0,3.520138889,2.450000048,0.226851851,1,Scaling
04:26.1,3.327314815,2.450000048,0.419675916,1,Scaling
04:31.2,3.111805556,2.450000048,0.068055555,1,Scaling
04:36.3,2.918981481,2.450000048,0.215509266,1,Scaling
04:41.6,2.703472222,2.450000048,0.453703701,1,Scaling
04:46.3,2.487962963,2.450000048,0.13611111,1,Scaling
04:51.4,2.295138889,2.450000048,0.340277791,1,Scaling
04:56.1,2.07962963,2.450000048,0.453703701,1,Scaling
05:01.5,1.886805556,2.450000048,0.13611111,1,Scaling
05:06.7,1.671296296,2.450000048,0.351620376,1,Scaling
05:11.6,1.46712963,2.450000048,0.022685185,1,Scaling
05:16.8,1.274305556,2.450000048,0.249537036,1,Scaling
05:21.8,1.070138889,2.450000048,0.408333331,1,Scaling
05:26.5,0.865972222,2.450000048,0.079398148,1,Scaling
05:30.9,0.673148148,2.450000048,0.226851851,1,Scaling
05:35.5,0.503009259,2.450000048,0.442361116,1,Scaling
05:39.8,0.310185185,2.450000048,0.04537037,1,Scaling
05:44.1,5.743287037,2.450000048,0.215509266,1,Scaling
05:49.2,5.573148148,2.450000048,0.431018531,1,Scaling
06:32.0,3.985185185,2.450000048,0.703240752,1,Scaling
06:36.2,3.781018519,1.225000024,0,1,Scaling
06:40.5,3.61087963,1.225000024,0.170138896,1,Scaling
06:44.7,3.429398148,1.225000024,0.317592591,1,Scaling
06:48.9,3.259259259,1.225000024,0.453703701,1,Scaling
06:53.1,3.08912037,1.225000024,0.102083333,1,Scaling
06:57.3,2.918981481,1.225000024,0.317592591,1,Scaling
07:01.4,2.748842593,1.225000024,0.453703701,1,Scaling
07:05.9,2.567361111,1.225000024,0.102083333,1,Scaling
07:10.3,2.397222222,1.225000024,0.283564806,1,Scaling
07:14.5,2.215740741,1.225000024,0.453703701,1,Scaling
07:18.7,2.045601852,1.225000024,0.04537037,1,Scaling
07:23.1,1.875462963,1.225000024,0.249537036,1,Scaling
07:27.5,1.693981481,1.225000024,0.431018531,1,Scaling
07:31.7,1.5125,1.225000024,0.056712963,1,Scaling
07:36.1,1.342361111,1.225000024,0.192824081,1,Scaling
07:40.5,1.16087963,1.225000024,0.396990746,1,Scaling
07:44.8,0.990740741,1.225000024,0.022685185,1,Scaling
07:49.2,0.809259259,1.225000024,0.192824081,1,Scaling
07:53.4,0.63912037,1.225000024,0.374305546,1,Scaling
07:57.5,0.468981481,1.225000024,0.453703701,1,Scaling
08:01.6,0.310185185,1.225000024,0.14745371,1,Scaling
08:05.9,5.743287037,1.225000024,0.317592591,1,Scaling
08:10.2,5.573148148,1.225000024,0.453703701,1,Scaling
08:14.6,5.403009259,1.225000024,0.09074074,1,Scaling
08:18.8,5.23287037,1.225000024,0.272222221,1,Scaling
24:03.2,0.831944444,2.450000048,0.13611111,1,Scaling
24:08.3,0.627777778,3.287585497,0.521759272,1,Scaling
24:12.8,0.503009259,2.720462322,0.748611093,1,Scaling
24:17.0,0.321527778,2.918264866,0.907407403,0,Scaling
24:21.4,5.788657407,0.74247247,0.13611111,1,Scaling
24:25.9,5.743287037,2.480151176,0.340277791,1,Scaling
24:32.5,5.561805556,2.881171942,0.793981493,1,Scaling
24:36.8,5.289583333,2.726008177,0.13611111,1,Scaling
24:41.0,5.119444444,2.633316994,0.453703701,1,Scaling
24:45.5,4.949305556,2.819519758,0.884722233,1,Scaling
24:50.5,4.767824074,3.092839956,0.13611111,1,Scaling
24:55.7,4.643055556,3.345576286,0.362962961,1,Scaling
25:00.7,4.495601852,3.33987093,0.680555582,1,Scaling
25:05.6,4.370833333,3.3675704,0.907407403,0,Scaling
25:09.8,4.302777778,0.271096379,0,1,Scaling
25:14.4,4.257407407,3.403321981,0.204166666,1,Scaling
25:18.6,4.155324074,2.655211449,0.317592591,1,Scaling
25:22.9,3.996527778,2.668958187,0.703240752,1,Scaling
25:27.6,3.815046296,3.37015605,0,1,Scaling
25:31.9,3.712962963,2.966005087,0.13611111,1,Scaling
25:36.9,3.531481481,3.01254344,0.544444442,1,Scaling
25:41.3,3.406712963,2.964266777,0.771296322,1,Scaling
25:46.3,3.236574074,3.420050859,0.022685185,1,Scaling
25:50.5,3.100462963,2.99768734,0.294907421,1,Scaling
25:55.1,2.930324074,3.416480541,0.657870352,1,Scaling
25:59.5,2.805555556,2.455717564,0.862037063,1,Scaling
26:03.7,2.624074074,2.545608044,0.04537037,1,Scaling
26:08.8,2.453935185,3.235551119,0.431018531,1,Scaling
26:13.0,2.329166667,2.966888189,0.703240752,1,Scaling
26:17.7,2.17037037,3.32060194,0,1,Scaling
26:22.6,2.056944444,3.002438307,0.226851851,1,Scaling
26:26.9,1.943518519,2.873862267,0.362962961,1,Scaling
26:31.1,1.762037037,2.910527706,0.748611093,1,Scaling
26:35.9,1.591898148,3.177392721,0.022685185,1,Scaling
26:40.7,1.478472222,3.055049181,0.226851851,1,Scaling
26:45.9,1.365046296,3.150812864,0.499074072,1,Scaling
26:50.8,1.25162037,3.043306112,0.725925922,1,Scaling
26:55.7,1.126851852,3.162213802,0.907407403,0,Scaling
27:00.0,1.036111111,0.611322999,0,1,Scaling
27:04.1,1.002083333,2.6216681,0.13611111,1,Scaling
27:08.4,0.820601852,2.822065115,0.544444442,1,Scaling
27:12.6,0.650462963,2.7202878,0.839351833,1,Scaling
27:16.8,0.468981481,2.887394905,0.13611111,1,Scaling
27:20.9,0.298842593,2.714045048,0.385648161,0,Scaling
27:25.0,5.8,0.222865984,0.385648161,1,Scaling
27:29.2,5.75462963,2.80956912,0.544444442,1,Scaling
27:33.2,5.584490741,2.994743347,0.839351833,1,Scaling
27:37.4,5.425694444,2.866783381,0.13611111,1,Scaling
27:42.0,5.244212963,3.375890017,0.521759272,1,Scaling
27:46.9,5.130787037,3.123389959,0.748611093,1,Scaling
27:51.5,5.028703704,3.204243898,0.907407403,0,Scaling
27:55.8,4.949305556,0.295250744,0,1,Scaling
28:00.1,4.915277778,2.954021692,0.158796296,1,Scaling
28:04.3,4.733796296,2.891902447,0.567129612,1,Scaling
28:08.4,4.563657407,2.793343782,0.862037063,1,Scaling
28:12.6,4.393518519,2.559604883,0.04537037,1,Scaling
28:17.6,4.22337963,3.024392843,0.521759272,1,Scaling
28:21.8,4.098611111,2.788944006,0.680555582,1,Scaling
28:25.6,3.928472222,2.613773823,0.907407403,0,Scaling
28:30.0,3.815046296,0.841433108,0.04537037,1,Scaling
28:34.8,3.769675926,3.39782548,0.226851851,1,Scaling
28:38.6,3.667592593,2.648222446,0.385648161,1,Scaling
28:43.3,3.508796296,3.330905914,0.793981493,1,Scaling
28:48.1,3.384027778,3.128149033,0.907407403,0,Scaling
28:52.2,3.30462963,0.84456861,0,1,Scaling
28:57.0,3.270601852,3.200706244,0.204166666,1,Scaling
29:01.5,3.157175926,2.962706089,0.340277791,1,Scaling
29:05.9,2.987037037,2.938775778,0.771296322,1,Scaling
29:10.6,2.805555556,3.306620359,0,1,Scaling
29:14.9,2.69212963,2.818953037,0.249537036,1,Scaling
29:20.0,2.533333333,2.754954338,0.612500012,1,Scaling
29:37.4,1.977546296,2.450000048,0.521759272,1,Scaling
29:41.6,1.784722222,2.450000048,1.795982361,0,Scaling
29:46.6,1.659953704,0,0.891115665,1,Scaling
29:51.8,1.603240741,2.450000048,1.175781369,0,Scaling
29:56.0,1.421759259,0,0.901550233,0,Scaling
30:00.1,1.421759259,0,0.732114553,1,Scaling
30:04.4,1.376388889,2.450000048,0.81007874,1,Scaling
30:08.3,1.20625,2.450000048,0.969965518,0,Scaling
30:12.3,1.081481481,0,0.871545434,1,Scaling
30:16.4,1.047453704,2.450000048,0.706341982,1,Scaling
30:20.6,0.877314815,2.450000048,1.543525815,0,Scaling
30:24.8,0.752546296,0,1.546827316,0,Scaling
30:30.2,0.752546296,0,1.601401567,0,Scaling
30:35.2,0.752546296,0,1.57783401,0,Scaling
30:40.2,0.752546296,0,0.998232067,0,Scaling
30:44.8,0.752546296,0,1.605077863,0,Scaling
30:49.7,0.752546296,0,1.665839195,0,Scaling
30:54.8,0.752546296,0,1.128457904,0,Scaling
30:59.5,0.752546296,0,1.570890188,0,Scaling
31:04.0,0.752546296,0,0.809883118,1,Scaling
31:08.2,0.718518519,2.450000048,1.53656745,0,Scaling
31:13.1,0.59375,0,0.692358315,1,Scaling
31:18.5,0.537037037,2.450000048,1.120387077,0,Scaling
31:23.4,0.389583333,0,1.007563353,0,Scaling
31:28.1,0.389583333,0,0.892435431,1,Scaling
31:33.1,0.344212963,2.450000048,0.914948463,0,Scaling
31:37.9,5.8,0,1.069158316,0,Scaling
31:43.3,5.8,0,0.867109478,1,Scaling
32:00.9,5.380324074,2.553380013,1.270580649,0,Scaling
32:05.1,5.23287037,0.468352765,1.717263937,0,Scaling
32:09.4,5.23287037,0.661248147,1.345455408,0,Scaling
32:13.9,5.23287037,0.499042064,1.365392089,0,Scaling
32:18.1,5.23287037,0.741762996,1.162559032,0,Scaling
32:22.5,5.23287037,0.093997173,1.722887516,0,Scaling
32:26.6,5.23287037,0.876728058,1.239171147,0,Scaling
32:31.1,5.23287037,0.020098181,1.10956645,0,Scaling
32:35.4,5.23287037,0.039247535,1.704030871,0,Scaling
32:39.7,5.23287037,0.25152725,1.23963809,0,Scaling
32:44.0,5.23287037,0.984910667,0.827043533,1,Scaling
32:48.2,5.1875,2.966727734,1.744831681,0,Scaling
32:52.6,5.062731481,0.671118259,0.640478253,1,Scaling
32:56.9,5.028703704,2.952968359,1.068560839,0,Scaling
33:01.2,4.892592593,0.313672125,0.875201344,1,Scaling
33:06.1,4.847222222,3.232248545,1.509460092,0,Scaling
33:10.4,4.779166667,0.898389816,0.720383823,1,Scaling
33:15.2,4.733796296,3.37236166,1.021050811,0,Scaling
33:19.3,4.654398148,0.119634233,1.659592032,0,Scaling
33:23.6,4.654398148,0.425672889,0.82169646,1,Scaling
33:27.7,4.609027778,2.93363595,1.788693786,0,Scaling
33:31.9,4.484259259,0.387368828,0.532404125,1,Scaling
33:36.7,4.450231481,3.34054637,0.73197329,1,Scaling
33:41.1,4.348148148,2.969513893,0.830809891,1,Scaling
33:45.8,4.166666667,3.355298758,1.608147502,0,Scaling
33:50.1,4.087268519,0.79838711,1.676385283,0,Scaling
33:54.4,4.087268519,0.053480793,0.946862817,0,Scaling
33:58.8,4.087268519,0.685742855,1.425440907,0,Scaling
34:03.0,4.087268519,0.985984325,1.530588388,0,Scaling
34:07.3,4.087268519,0.776135683,1.103857636,0,Scaling
34:11.7,4.087268519,0.780031562,1.513173699,0,Scaling
34:48.2,3.293287037,2.450000048,0.272222221,1,Scaling
34:52.7,3.100462963,2.350208998,0.657870352,1,Scaling
34:57.0,2.918981481,2.39120841,0.907407403,0,Scaling
35:03.5,2.78287037,-0.038820006,0.068055555,1,Scaling
35:07.9,2.703472222,1.811197758,0.340277791,1,Scaling
35:12.2,2.521990741,1.952397466,0.635185182,1,Scaling
35:16.3,2.351851852,1.765612245,0.907407403,0,Scaling
35:20.5,2.227083333,-0.304745018,0.068055555,1,Scaling
35:24.7,2.181712963,1.694720268,0.294907421,1,Scaling
35:29.0,2.000231481,1.711580515,0.589814842,1,Scaling
35:34.3,1.830092593,1.723810673,0.907407403,0,Scaling
35:42.4,1.671296296,-0.779007912,0.068055555,1,Scaling
35:49.2,1.614583333,2.111557245,0.340277791,1,Scaling
35:54.4,1.353703704,1.533609152,0.862037063,1,Scaling
36:00.8,1.149537037,1.713441372,0.113425925,1,Scaling
36:06.0,0.9,1.699948192,0.612500012,1,Scaling
36:12.0,0.684490741,1.665766239,0.907407403,0,Scaling
36:18.0,0.514351852,-0.143723086,0.204166666,1,Scaling
36:23.9,0.457638889,2.353047132,0.453703701,1,Scaling
36:29.9,0.298842593,1.937286973,0.862037063,0,Scaling
36:35.3,5.788657407,-0.046822809,0.862037063,1,Scaling
36:40.6,5.731944444,1.717852831,0.907407403,0,Scaling
36:48.4,5.573148148,-0.894327223,0.181481481,1,Scaling
36:54.7,5.505092593,2.126260996,0.453703701,1,Scaling
37:01.0,5.255555556,2.231648684,0.907407403,0,Scaling
37:07.7,5.062731481,-0.607736111,0.09074074,1,Scaling
37:13.6,4.994675926,1.62560904,0.362962961,1,Scaling
38:12.6,2.850925926,0,0.068055555,1,Scaling
38:18.1,2.794212963,2.450000048,-0.413726568,1,Scaling
38:23.4,2.578703704,2.450000048,0.437216192,1,Scaling
38:28.9,2.363194444,2.450000048,-0.341630816,1,Scaling
38:34.7,2.136342593,2.450000048,0.184032992,1,Scaling
38:39.9,1.898148148,2.450000048,0.716842592,1,Scaling
38:45.1,1.693981481,2.450000048,-0.091590971,1,Scaling
38:50.2,1.478472222,2.450000048,-0.159960762,1,Scaling
38:55.5,1.274305556,2.450000048,0.153832823,1,Scaling
39:00.8,1.058796296,2.450000048,0.254940033,1,Scaling
39:06.1,0.843287037,2.450000048,0.333647579,1,Scaling
39:11.2,0.627777778,2.450000048,-0.146558538,1,Scaling
39:16.4,0.423611111,2.450000048,0.421440601,1,Scaling
39:22.3,0.298842593,0,0.901885748,0,Scaling
39:27.7,5.8,0,-0.803199112,1,Scaling
39:33.0,5.743287037,2.450000048,-0.635944426,1,Scaling
39:38.3,5.516435185,2.450000048,-0.228710458,1,Scaling
39:43.5,5.300925926,2.450000048,-0.758035183,1,Scaling
39:48.9,5.085416667,2.450000048,0.019389229,1,Scaling
39:53.9,4.869907407,2.450000048,0.567695916,1,Scaling
39:59.1,4.665740741,2.450000048,-0.670214772,1,Scaling
40:04.3,4.461574074,2.450000048,0.414982557,1,Scaling
40:09.2,4.246064815,2.450000048,0.667932689,1,Scaling
40:14.2,4.053240741,2.450000048,-0.01762398,1,Scaling
40:19.3,3.849074074,2.450000048,0.196059421,1,Scaling
40:24.3,3.644907407,2.450000048,0.457226455,1,Scaling
40:29.7,3.440740741,2.450000048,0.342096835,1,Scaling
42:06.1,5.75462963,2.418548107,-0.697893798,1,Scaling
42:11.5,5.527777778,1.901445508,-0.044819709,1,Scaling
42:16.9,5.300925926,1.476447225,0.276722789,1,Scaling
42:22.1,5.085416667,2.357354879,0.227512091,1,Scaling
42:27.2,4.869907407,2.147065878,0.133489311,1,Scaling
42:32.7,4.654398148,2.422562838,-0.54444015,1,Scaling
42:38.2,4.438888889,2.194431782,0.2556476,1,Scaling
42:43.6,4.212037037,2.41213274,0.17721343,1,Scaling
42:49.0,3.985185185,2.175632,-0.329636931,1,Scaling
42:54.3,3.781018519,1.537997961,-0.037362389,1,Scaling
42:59.8,3.565509259,2.219645023,-0.225394011,1,Scaling
43:04.8,3.35,1.691771865,0.224051684,1,Scaling
43:10.1,3.145833333,1.487703562,0.59954071,1,Scaling
43:15.4,2.941666667,1.630976439,-0.365467548,1,Scaling
43:20.7,2.726157407,1.692016363,0.570166349,1,Scaling
43:26.6,2.510648148,2.119649649,-0.404174298,1,Scaling
43:33.4,2.272453704,1.935418129,0.44976297,1,Scaling
43:39.5,2.011574074,1.524588346,0.7341519,1,Scaling
43:45.5,1.762037037,1.912731647,-0.170518085,1,Scaling
43:51.4,1.523842593,2.0333004,0.178983554,1,Scaling
43:58.0,1.285648148,2.037573814,-0.318619281,1,Scaling
44:04.2,1.036111111,2.210347414,0.52546382,1,Scaling
44:10.0,0.786574074,1.601380825,-0.117249519,1,Scaling
44:16.2,0.54837963,2.269275665,0.0613476,1,Scaling
44:22.8,0.298842593,1.701341152,-0.450860709,0,Scaling
44:30.0,5.8,-0.532661796,-0.88303864,1,Scaling
44:35.4,5.743287037,1.48652482,-0.212618902,1,Scaling
44:40.6,5.516435185,1.588454366,0.32828781,1,Scaling
44:46.0,5.312268519,2.291692495,-0.532746375,1,Scaling
44:51.3,5.096759259,2.312878609,0.224192798,1,Scaling
44:56.8,4.88125,2.389326334,0.866395473,1,Scaling
