timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,class
12:39.1,0.33287037,2.450000048,0.521759272,1,normal
12:42.6,5.8,2.450000048,0.862037063,1,normal
12:46.5,5.652546296,2.450000048,0,1,normal
12:50.2,5.49375,2.450000048,0.362962961,1,normal
12:53.9,5.346296296,2.450000048,0.703240752,1,normal
12:57.4,5.198842593,2.450000048,0.907407403,0,normal
13:01.1,5.096759259,0,0,1,normal
13:04.9,5.062731481,2.450000048,0.181481481,1,normal
13:08.7,4.903935185,2.450000048,0.521759272,1,normal
13:12.2,4.756481481,2.450000048,0.748611093,1,normal
13:15.8,4.609027778,2.450000048,0.907407403,0,normal
13:19.7,4.506944444,0,0.068055555,1,normal
13:23.4,4.461574074,2.450000048,0.249537036,1,normal
13:27.1,4.31412037,2.450000048,0.567129612,1,normal
13:30.7,4.166666667,2.450000048,0.839351833,1,normal
13:34.4,4.019212963,2.450000048,0.04537037,1,normal
13:38.3,3.871759259,2.450000048,0.317592591,1,normal
13:41.9,3.712962963,2.450000048,0.657870352,1,normal
13:45.6,3.565509259,2.450000048,0.907407403,0,normal
13:49.4,3.463425926,0,0,1,normal
13:53.4,3.418055556,2.450000048,0.204166666,1,normal
13:57.3,3.259259259,2.450000048,0.476388901,1,normal
14:01.0,3.100462963,2.450000048,0.839351833,1,normal
14:04.7,2.941666667,2.450000048,0,1,normal
14:08.7,2.794212963,2.450000048,0.249537036,1,normal
14:11.8,2.646759259,2.450000048,0.612500012,1,normal
14:14.9,2.510648148,2.450000048,0.907407403,0,normal
14:18.0,2.43125,0,0,1,normal
14:21.2,2.38587963,2.450000048,0.13611111,1,normal
14:24.2,2.261111111,2.450000048,0.362962961,1,normal
14:27.3,2.136342593,2.450000048,0.680555582,1,normal
14:30.2,2.011574074,2.450000048,0.907407403,0,normal
14:33.3,1.932175926,0,0,1,normal
14:36.3,1.886805556,2.450000048,0.113425925,1,normal
14:39.4,1.762037037,2.450000048,0.431018531,1,normal
14:42.5,1.637268519,2.450000048,0.657870352,1,normal
14:45.4,1.5125,2.450000048,0.884722233,1,normal
14:48.3,1.387731481,2.450000048,0.907407403,0,normal
14:51.1,1.308333333,0,0.13611111,1,normal
14:54.0,1.274305556,2.450000048,0.249537036,1,normal
14:57.5,1.149537037,2.450000048,0.521759272,1,normal
15:00.8,1.002083333,2.450000048,0.839351833,1,normal
15:03.9,0.877314815,2.450000048,0.907407403,0,normal
15:07.4,0.797916667,0,0.04537037,1,normal
15:10.8,0.752546296,2.450000048,0.249537036,1,normal
15:14.1,0.616435185,2.450000048,0.521759272,1,normal
15:17.3,0.480324074,2.450000048,0.771296322,1,normal
15:20.3,0.355555556,2.450000048,0.907407403,0,normal
15:23.7,0.298842593,2.450000048,0,0,normal
15:26.6,5.8,0,0,1,normal
15:29.5,5.765972222,2.450000048,0.113425925,1,normal
15:32.9,5.652546296,2.450000048,0.340277791,1,normal
15:36.2,5.516435185,2.450000048,0.589814842,1,normal
15:39.4,5.380324074,2.450000048,0.907407403,0,normal
15:42.6,5.289583333,0,0,1,normal
15:45.8,5.244212963,2.450000048,0.09074074,1,normal
15:48.6,5.108101852,2.450000048,0.362962961,1,normal
15:51.7,4.994675926,2.450000048,0.635185182,1,normal
15:54.8,4.869907407,2.450000048,0.907407403,0,normal
15:58.3,4.779166667,0,0,1,normal
16:02.4,4.745138889,2.450000048,0.204166666,1,normal
16:06.1,4.586342593,2.450000048,0.453703701,1,normal
16:09.3,4.438888889,2.450000048,0.771296322,1,normal
16:12.5,4.302777778,2.450000048,0.907407403,0,normal
16:15.6,4.212037037,0,0.022685185,1,normal
16:18.7,4.166666667,2.450000048,0.204166666,1,normal
16:21.9,4.041898148,2.450000048,0.431018531,1,normal
16:24.9,3.91712963,2.450000048,0.635185182,1,normal
16:27.7,3.792361111,2.450000048,0.884722233,1,normal
16:30.4,3.678935185,2.450000048,0,1,normal
16:33.3,3.565509259,2.450000048,0.249537036,1,normal
16:36.3,3.440740741,2.450000048,0.499074072,1,normal
16:39.2,3.327314815,2.450000048,0.703240752,1,normal
16:42.0,3.213888889,2.450000048,0.907407403,0,normal
16:45.0,3.134490741,0,0,1,normal
16:48.0,3.100462963,2.450000048,0.113425925,1,normal
16:50.8,2.975694444,2.450000048,0.340277791,1,normal
16:53.9,2.862268519,2.450000048,0.567129612,1,normal
16:56.8,2.7375,2.450000048,0.839351833,1,normal
16:59.6,2.612731481,2.450000048,0.907407403,0,normal
17:02.5,2.533333333,0,0.09074074,1,normal
17:05.5,2.499305556,2.450000048,0.204166666,1,normal
17:08.7,2.374537037,2.450000048,0.476388901,1,normal
17:11.7,2.238425926,2.450000048,0.725925922,1,normal
17:14.7,2.125,2.450000048,0.907407403,0,normal
17:18.0,2.034259259,0,0,1,normal
17:21.6,1.988888889,2.450000048,0.181481481,1,normal
17:25.3,1.841435185,2.450000048,0.453703701,1,normal
17:29.1,1.693981481,2.450000048,0.725925922,1,normal
17:32.1,1.535185185,2.450000048,0.907407403,0,normal
17:35.2,1.455787037,0,0.04537037,1,normal
17:38.9,1.421759259,2.450000048,0.226851851,1,normal
17:42.6,1.274305556,2.450000048,0.499074072,1,normal
17:46.1,1.126851852,2.450000048,0.725925922,1,normal
17:49.9,0.990740741,2.450000048,0.907407403,0,normal
17:53.4,0.888657407,0,0.068055555,1,normal
17:56.7,0.843287037,2.450000048,0.181481481,1,normal
18:00.6,0.707175926,2.450000048,0.521759272,1,normal
18:03.5,0.54837963,2.450000048,0.839351833,1,normal
18:06.3,0.434953704,2.450000048,0.907407403,0,normal
18:09.4,0.355555556,0,0.022685185,1,normal
18:12.1,0.310185185,2.450000048,0.113425925,1,normal
18:14.9,0.298842593,0,0.362962961,0,normal
18:17.9,5.8,0,0.362962961,1,normal
18:21.2,5.765972222,2.450000048,0.499074072,1,normal
18:24.8,5.629861111,2.450000048,0.816666663,1,normal
18:28.1,5.482407407,2.450000048,0.907407403,0,normal
18:31.4,5.380324074,0,0.09074074,1,normal
18:34.3,5.346296296,2.450000048,0.181481481,1,normal
18:37.2,5.221527778,2.450000048,0.431018531,1,normal
18:40.1,5.108101852,2.450000048,0.703240752,1,normal
18:42.9,4.983333333,2.450000048,0.907407403,0,normal
18:45.7,4.903935185,0,0,1,normal
18:48.5,4.869907407,2.450000048,0.09074074,1,normal
18:51.5,4.756481481,2.450000048,0.340277791,1,normal
18:54.9,4.631712963,2.450000048,0.589814842,1,normal
18:58.5,4.495601852,2.450000048,0.862037063,1,normal
19:03.1,4.359490741,2.450000048,0.022685185,1,normal
19:06.4,4.189351852,2.450000048,0.408333331,1,normal
19:09.6,4.053240741,2.450000048,0.703240752,1,normal
19:12.7,3.91712963,2.450000048,0.907407403,0,normal
19:15.9,3.837731481,0,0,1,normal
19:18.9,3.803703704,2.450000048,0.09074074,1,normal
19:21.7,3.678935185,2.450000048,0.340277791,1,normal
19:24.4,3.565509259,2.450000048,0.567129612,1,normal
19:27.3,3.452083333,2.450000048,0.839351833,1,normal
19:30.3,3.338657407,2.450000048,0.907407403,0,normal
19:33.3,3.247916667,0,0.068055555,1,normal
19:36.3,3.213888889,2.450000048,0.13611111,1,normal
19:39.1,3.08912037,2.450000048,0.408333331,1,normal
19:41.8,2.975694444,2.450000048,0.635185182,1,normal
19:44.8,2.884953704,2.450000048,0.862037063,1,normal
19:47.6,2.760185185,2.450000048,0.907407403,0,normal
19:50.3,2.680787037,0,0.09074074,1,normal
19:53.2,2.646759259,2.450000048,0.204166666,1,normal
19:56.1,2.533333333,2.450000048,0.431018531,1,normal
19:59.0,2.408564815,2.450000048,0.657870352,1,normal
20:01.9,2.295138889,2.450000048,0.884722233,1,normal
20:04.7,2.17037037,2.450000048,0.022685185,1,normal
20:07.5,2.068287037,2.450000048,0.249537036,1,normal
20:10.4,1.954861111,2.450000048,0.476388901,1,normal
20:13.1,1.852777778,2.450000048,0.680555582,1,normal
20:15.9,1.739351852,2.450000048,0.907407403,0,normal
20:18.8,1.659953704,0,0,1,normal
20:21.7,1.614583333,2.450000048,0.13611111,1,normal
20:24.8,1.501157407,2.450000048,0.385648161,1,normal
20:27.9,1.376388889,2.450000048,0.589814842,1,normal
20:31.0,1.240277778,2.450000048,0.907407403,0,normal
20:34.1,1.16087963,0,0,1,normal
20:37.0,1.126851852,2.450000048,0.113425925,1,normal
20:39.8,1.002083333,2.450000048,0.317592591,1,normal
20:42.8,0.888657407,2.450000048,0.567129612,1,normal
20:45.6,0.763888889,2.450000048,0.816666663,1,normal
20:48.4,0.650462963,2.450000048,0.907407403,0,normal
20:51.2,0.559722222,2.450000048,0.068055555,1,normal
20:54.1,0.525694444,2.450000048,0.181481481,1,normal
20:57.1,0.400925926,2.450000048,0.408333331,1,normal
20:59.9,0.298842593,2.450000048,0.680555582,0,normal
21:02.7,5.8,2.450000048,0.680555582,1,normal
21:05.6,5.777314815,2.450000048,0.793981493,1,normal
21:08.6,5.652546296,2.450000048,0.907407403,0,normal
21:11.4,5.573148148,0,0.022685185,1,normal
21:14.3,5.53912037,2.450000048,0.13611111,1,normal
21:17.3,5.414351852,2.450000048,0.362962961,1,normal
21:20.3,5.300925926,2.450000048,0.589814842,1,normal
21:23.1,5.176157407,2.450000048,0.839351833,1,normal
21:25.8,5.062731481,2.450000048,0.907407403,0,normal
21:28.7,4.983333333,0,0.09074074,1,normal
21:31.6,4.949305556,2.450000048,0.181481481,1,normal
21:34.3,4.83587963,2.450000048,0.408333331,1,normal
21:37.4,4.722453704,2.450000048,0.680555582,1,normal
21:41.1,4.586342593,2.450000048,0.907407403,0,normal
21:44.7,4.495601852,0,0,1,normal
21:48.4,4.450231481,2.450000048,0.181481481,1,normal
21:52.1,4.302777778,2.450000048,0.476388901,1,normal
21:56.3,4.155324074,2.450000048,0.816666663,1,normal
22:00.2,3.985185185,2.450000048,0.907407403,0,normal
22:03.4,3.871759259,0,0.113425925,1,normal
22:06.3,3.837731481,2.450000048,0.204166666,1,normal
22:09.9,3.712962963,2.450000048,0.544444442,1,normal
22:13.6,3.565509259,2.450000048,0.816666663,1,normal
22:18.1,3.418055556,2.450000048,0,1,normal
22:22.0,3.236574074,2.450000048,0.385648161,1,normal
22:25.5,3.077777778,2.450000048,0.680555582,1,normal
22:29.3,2.930324074,2.450000048,0.907407403,0,normal
22:32.7,2.816898148,0,0,1,normal
22:35.7,2.771527778,2.450000048,0.09074074,1,normal
22:38.7,2.658101852,2.450000048,0.340277791,1,normal
22:41.7,2.533333333,2.450000048,0.589814842,1,normal
22:44.7,2.408564815,2.450000048,0.816666663,1,normal
22:48.3,2.283796296,2.450000048,0.907407403,0,normal
22:51.1,2.181712963,0,0.158796296,1,normal
22:54.4,2.136342593,2.450000048,0.362962961,1,normal
22:57.3,2.000231481,2.450000048,0.544444442,1,normal
23:00.2,1.886805556,2.450000048,0.816666663,1,normal
23:03.2,1.762037037,2.450000048,0.907407403,0,normal
23:06.4,1.671296296,0,0.068055555,1,normal
23:09.3,1.637268519,2.450000048,0.226851851,1,normal
23:12.2,1.5125,2.450000048,0.385648161,1,normal
23:15.0,1.399074074,2.450000048,0.657870352,1,normal
23:17.7,1.285648148,2.450000048,0.839351833,1,normal
23:20.5,1.172222222,2.450000048,0.907407403,0,normal
23:23.3,1.104166667,0,0.09074074,1,normal
23:26.0,1.070138889,2.450000048,0.181481481,1,normal
23:29.3,0.956712963,2.450000048,0.453703701,1,normal
23:32.4,0.831944444,2.450000048,0.680555582,1,normal
23:35.2,0.707175926,2.450000048,0.907407403,0,normal
23:38.2,0.616435185,0,0,1,normal
23:41.1,0.571064815,2.450000048,0.158796296,1,normal
23:44.0,0.457638889,2.450000048,0.340277791,1,normal
23:46.7,0.33287037,2.450000048,0.589814842,1,normal
23:49.6,0.298842593,2.450000048,0.816666663,0,normal
23:52.5,5.8,0,0.816666663,1,normal
23:55.5,5.75462963,2.450000048,0.907407403,0,normal
23:58.4,5.675231481,0,0,1,normal
24:01.5,5.641203704,2.450000048,0.158796296,1,normal
24:04.3,5.516435185,2.450000048,0.317592591,1,normal
24:07.1,5.403009259,2.450000048,0.567129612,1,normal
24:10.0,5.289583333,2.450000048,0.793981493,1,normal
24:12.8,5.176157407,2.450000048,0.907407403,0,normal
24:15.7,5.096759259,0,0.04537037,1,normal
24:18.7,5.062731481,2.450000048,0.13611111,1,normal
24:21.6,4.937962963,2.450000048,0.385648161,1,normal
24:24.6,4.824537037,2.450000048,0.612500012,1,normal
24:27.6,4.711111111,2.450000048,0.884722233,1,normal
24:30.6,4.597685185,2.450000048,0,1,normal
24:33.8,4.472916667,2.450000048,0.226851851,1,normal
24:36.8,4.348148148,2.450000048,0.453703701,1,normal
24:39.9,4.22337963,2.450000048,0.703240752,1,normal
24:42.9,4.098611111,2.450000048,0.907407403,0,normal
24:46.0,4.00787037,0,0,1,normal
24:49.0,3.9625,2.450000048,0.181481481,1,normal
24:51.8,3.837731481,2.450000048,0.362962961,1,normal
24:54.6,3.724305556,2.450000048,0.612500012,1,normal
24:57.5,3.61087963,2.450000048,0.884722233,1,normal
25:00.2,3.497453704,2.450000048,0.907407403,0,normal
25:03.0,3.418055556,0,0.04537037,1,normal
25:05.8,3.384027778,2.450000048,0.13611111,1,normal
25:08.8,3.270601852,2.450000048,0.385648161,1,normal
25:11.8,3.145833333,2.450000048,0.612500012,1,normal
25:14.7,3.021064815,2.450000048,0.862037063,1,normal
25:17.5,2.907638889,2.450000048,0.907407403,0,normal
25:20.4,2.828240741,0,0.113425925,1,normal
25:23.2,2.794212963,2.450000048,0.204166666,1,normal
25:26.3,2.680787037,2.450000048,0.521759272,1,normal
25:29.1,2.556018519,2.450000048,0.680555582,1,normal
25:31.8,2.43125,2.450000048,0.907407403,0,normal
25:34.7,2.363194444,0,0,1,normal
25:37.9,2.317824074,2.450000048,0.13611111,1,normal
25:40.9,2.193055556,2.450000048,0.431018531,1,normal
25:43.8,2.068287037,2.450000048,0.589814842,1,normal
25:46.6,1.943518519,2.450000048,0.839351833,1,normal
25:49.3,1.830092593,2.450000048,0.907407403,0,normal
25:52.2,1.750694444,0,0.09074074,1,normal
25:55.2,1.716666667,2.450000048,0.181481481,1,normal
25:58.1,1.603240741,2.450000048,0.476388901,1,normal
26:00.9,1.478472222,2.450000048,0.657870352,1,normal
26:03.8,1.365046296,2.450000048,0.907407403,0,normal
26:06.7,1.296990741,0,0,1,normal
26:09.6,1.25162037,2.450000048,0.09074074,1,normal
26:12.4,1.138194444,2.450000048,0.340277791,1,normal
26:15.2,1.024768519,2.450000048,0.567129612,1,normal
26:18.1,0.911342593,2.450000048,0.793981493,1,normal
26:20.9,0.786574074,2.450000048,0.907407403,0,normal
26:23.8,0.707175926,0,0.068055555,1,normal
26:26.6,0.673148148,2.450000048,0.158796296,1,normal
26:29.4,0.54837963,2.450000048,0.385648161,1,normal
26:32.4,0.434953704,2.450000048,0.635185182,1,normal
26:35.1,0.310185185,2.450000048,0.862037063,1,normal
26:38.0,5.8,2.450000048,0.068055555,1,normal
26:40.9,5.686574074,2.450000048,0.226851851,1,normal
26:43.7,5.561805556,2.450000048,0.499074072,1,normal
26:46.6,5.44837963,2.450000048,0.725925922,1,normal
26:49.4,5.323611111,2.450000048,0.907407403,0,normal
26:52.3,5.244212963,0,0,1,normal
26:55.1,5.210185185,2.450000048,0.09074074,1,normal
26:58.0,5.085416667,2.450000048,0.317592591,1,normal
27:00.7,4.971990741,2.450000048,0.567129612,1,normal
27:03.6,4.858564815,2.450000048,0.793981493,1,normal
27:06.7,4.733796296,2.450000048,0,1,normal
27:09.6,4.609027778,2.450000048,0.249537036,1,normal
27:12.5,4.495601852,2.450000048,0.408333331,1,normal
27:15.3,4.370833333,2.450000048,0.657870352,1,normal
27:18.2,4.257407407,2.450000048,0.862037063,1,normal
27:21.1,4.143981481,2.450000048,0.907407403,0,normal
27:24.0,4.064583333,0,0.13611111,1,normal
27:27.6,4.030555556,2.450000048,0.204166666,1,normal
27:30.8,3.883101852,2.450000048,0.499074072,1,normal
27:34.0,3.758333333,2.450000048,0.771296322,1,normal
27:36.9,3.633564815,2.450000048,0.907407403,0,normal
27:40.3,3.554166667,0,0.04537037,1,normal
27:43.8,3.508796296,2.450000048,0.158796296,1,normal
27:47.2,3.372685185,2.450000048,0.476388901,1,normal
27:50.4,3.225231481,2.450000048,0.703240752,1,normal
27:54.2,3.100462963,2.450000048,0.907407403,0,normal
27:58.5,2.987037037,0,0.068055555,1,normal
28:02.5,2.941666667,2.450000048,0.226851851,1,normal
28:06.2,2.78287037,2.450000048,0.567129612,1,normal
28:09.8,2.635416667,2.450000048,0.793981493,1,normal
28:13.4,2.487962963,2.450000048,0.04537037,1,normal
28:17.6,2.340509259,2.450000048,0.362962961,1,normal
28:21.5,2.17037037,2.450000048,0.680555582,1,normal
28:25.0,2.011574074,2.450000048,0.907407403,0,normal
28:28.2,1.909490741,0,0,1,normal
28:31.6,1.875462963,2.450000048,0.09074074,1,normal
28:35.2,1.739351852,2.450000048,0.362962961,1,normal
28:38.6,1.591898148,2.450000048,0.657870352,1,normal
28:41.8,1.455787037,2.450000048,0.907407403,0,normal
28:44.9,1.376388889,0,0,1,normal
28:48.3,1.331018519,2.450000048,0.158796296,1,normal
28:51.7,1.194907407,2.450000048,0.385648161,1,normal
28:54.7,1.058796296,2.450000048,0.635185182,1,normal
28:58.1,0.934027778,2.450000048,0.884722233,1,normal
29:01.3,0.797916667,2.450000048,0.04537037,1,normal
29:04.3,0.673148148,2.450000048,0.340277791,1,normal
29:07.4,0.54837963,2.450000048,0.589814842,1,normal
29:10.6,0.423611111,2.450000048,0.839351833,1,normal
29:13.4,0.298842593,2.450000048,0,0,normal
29:16.8,5.8,0,0,1,normal
29:20.1,5.75462963,2.450000048,0.09074074,1,normal
29:22.8,5.629861111,2.450000048,0.340277791,1,normal
29:25.8,5.516435185,2.450000048,0.589814842,1,normal
29:28.5,5.414351852,2.450000048,0.793981493,1,normal
29:31.3,5.300925926,2.450000048,0.907407403,0,normal
29:35.0,5.221527778,0,0.04537037,1,normal
29:39.0,5.164814815,2.450000048,0.226851851,1,normal
29:42.6,5.006018519,2.450000048,0.567129612,1,normal
29:45.5,4.869907407,2.450000048,0.748611093,1,normal
29:48.3,4.745138889,2.450000048,0.907407403,0,normal
29:51.1,4.688425926,0,0,1,normal
29:54.5,4.654398148,2.450000048,0.068055555,1,normal
29:57.8,4.52962963,2.450000048,0.340277791,1,normal
30:00.8,4.404861111,2.450000048,0.635185182,1,normal
30:03.9,4.280092593,2.450000048,0.884722233,1,normal
30:07.2,4.155324074,2.450000048,0.907407403,0,normal
30:10.6,4.075925926,0,0.13611111,1,normal
30:14.2,4.030555556,2.450000048,0.272222221,1,normal
30:17.6,3.894444444,2.450000048,0.589814842,1,normal
30:21.0,3.758333333,2.450000048,0.839351833,1,normal
30:25.2,3.61087963,2.450000048,0.04537037,1,normal
30:28.5,3.452083333,2.450000048,0.385648161,1,normal
30:31.9,3.327314815,2.450000048,0.635185182,1,normal
30:35.5,3.179861111,2.450000048,0.862037063,1,normal
30:38.9,3.04375,2.450000048,0.113425925,1,normal
30:42.3,2.907638889,2.450000048,0.340277791,1,normal
30:45.1,2.771527778,2.450000048,0.589814842,1,normal
30:48.0,2.646759259,2.450000048,0.839351833,1,normal
30:51.0,2.533333333,2.450000048,0.907407403,0,normal
30:53.9,2.442592593,0,0.09074074,1,normal
30:56.8,2.408564815,2.450000048,0.181481481,1,normal
30:59.6,2.283796296,2.450000048,0.431018531,1,normal
31:02.4,2.17037037,2.450000048,0.680555582,1,normal
31:05.7,2.056944444,2.450000048,0.907407403,0,normal
31:08.9,1.966203704,0,0,1,normal
31:12.4,1.920833333,2.450000048,0.13611111,1,normal
31:15.6,1.784722222,2.450000048,0.453703701,1,normal
31:18.9,1.659953704,2.450000048,0.680555582,1,normal
31:22.1,1.523842593,2.450000048,0.907407403,0,normal
31:25.0,1.444444444,0,0,1,normal
31:27.9,1.410416667,0,0.09074074,1,normal
31:30.8,1.296990741,2.450000048,0.362962961,1,normal
31:34.4,1.172222222,2.450000048,0.635185182,1,normal
31:38.0,1.024768519,2.450000048,0.907407403,0,normal
31:42.8,0.922685185,0,0,1,normal
31:46.7,0.877314815,2.450000048,0.204166666,1,normal
