timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,class
22:36.3,4.779166667,2.450000048,0.272222221,1,normal
22:39.8,4.62037037,2.450000048,0.612500012,1,normal
22:43.2,4.472916667,2.450000048,0.884722233,1,normal
22:46.6,4.336805556,2.450000048,0.09074074,1,normal
22:50.1,4.200694444,2.450000048,0.340277791,1,normal
22:53.4,4.064583333,2.450000048,0.567129612,1,normal
22:56.4,3.928472222,2.450000048,0.816666663,1,normal
22:59.4,3.803703704,2.450000048,0.907407403,0,normal
23:02.7,3.724305556,0,0.09074074,1,normal
23:06.6,3.690277778,2.450000048,0.204166666,1,normal
23:10.3,3.531481481,2.450000048,0.589814842,1,normal
23:14.1,3.384027778,2.450000048,0.839351833,1,normal
23:18.1,3.225231481,2.450000048,0.09074074,1,normal
23:21.9,3.066435185,2.450000048,0.408333331,1,normal
23:25.7,2.918981481,2.450000048,0.680555582,1,normal
23:29.3,2.760185185,2.450000048,0.907407403,0,normal
23:33.2,2.669444444,0,0,1,normal
23:37.6,2.624074074,2.450000048,0.226851851,1,normal
23:41.9,2.442592593,2.450000048,0.589814842,1,normal
23:45.8,2.261111111,2.450000048,0.862037063,1,normal
23:49.5,2.102314815,2.450000048,0.113425925,1,normal
23:53.4,1.954861111,2.450000048,0.431018531,1,normal
23:56.9,1.796064815,2.450000048,0.703240752,1,normal
24:00.1,1.648611111,2.450000048,0.907407403,0,normal
24:04.6,1.55787037,0,0,1,normal
24:08.6,1.5125,2.450000048,0.204166666,1,normal
24:12.9,1.342361111,2.450000048,0.567129612,1,normal
24:16.3,1.172222222,2.450000048,0.816666663,1,normal
24:19.9,1.024768519,2.450000048,0.04537037,1,normal
24:23.5,0.888657407,2.450000048,0.272222221,1,normal
24:27.0,0.729861111,2.450000048,0.635185182,1,normal
24:30.4,0.59375,2.450000048,0.907407403,0,normal
24:33.6,0.491666667,0,0,1,normal
24:37.2,0.446296296,2.450000048,0.204166666,1,normal
24:40.7,0.298842593,2.450000048,0.431018531,0,normal
24:44.8,5.8,0,0.431018531,1,normal
24:48.9,5.765972222,2.450000048,0.612500012,1,normal
24:52.0,5.595833333,2.450000048,0.862037063,1,normal
24:55.0,5.471064815,2.450000048,0,1,normal
24:57.9,5.346296296,2.450000048,0.272222221,1,normal
25:01.2,5.23287037,2.450000048,0.521759272,1,normal
25:04.1,5.096759259,2.450000048,0.771296322,1,normal
25:06.9,4.971990741,2.450000048,0.907407403,0,normal
25:10.0,4.892592593,0,0.04537037,1,normal
25:13.0,4.847222222,2.450000048,0.158796296,1,normal
25:16.0,4.722453704,2.450000048,0.408333331,1,normal
25:18.9,4.609027778,2.450000048,0.657870352,1,normal
25:21.7,4.484259259,2.450000048,0.907407403,0,normal
25:24.7,4.404861111,0,0,1,normal
25:27.8,4.370833333,2.450000048,0.09074074,1,normal
25:30.7,4.246064815,2.450000048,0.340277791,1,normal
25:33.7,4.121296296,2.450000048,0.589814842,1,normal
25:37.3,3.996527778,2.450000048,0.839351833,1,normal
25:41.3,3.849074074,2.450000048,0.09074074,1,normal
25:44.5,3.690277778,2.450000048,0.362962961,1,normal
25:47.4,3.565509259,2.450000048,0.589814842,1,normal
25:50.3,3.440740741,2.450000048,0.862037063,1,normal
25:53.3,3.327314815,2.450000048,0.907407403,0,normal
25:55.9,3.236574074,0,0.113425925,1,normal
25:58.7,3.202546296,2.450000048,0.204166666,1,normal
26:01.9,3.08912037,2.450000048,0.431018531,1,normal
26:04.8,2.964351852,2.450000048,0.680555582,1,normal
26:07.7,2.839583333,2.450000048,0.907407403,0,normal
26:10.9,2.760185185,0,0,1,normal
26:14.1,2.726157407,2.450000048,0.13611111,1,normal
26:17.4,2.601388889,2.450000048,0.431018531,1,normal
26:20.2,2.453935185,2.450000048,0.657870352,1,normal
26:22.8,2.351851852,2.450000048,0.884722233,1,normal
26:25.4,2.238425926,2.450000048,0.907407403,0,normal
26:27.9,2.17037037,0,0.068055555,1,normal
26:30.6,2.136342593,2.450000048,0.181481481,1,normal
26:33.3,2.022916667,2.450000048,0.408333331,1,normal
26:35.9,1.920833333,2.450000048,0.612500012,1,normal
26:38.6,1.807407407,2.450000048,0.816666663,1,normal
26:41.1,1.705324074,2.450000048,0.907407403,0,normal
26:43.8,1.625925926,0,0.04537037,1,normal
26:46.8,1.591898148,2.450000048,0.181481481,1,normal
26:49.5,1.46712963,2.450000048,0.385648161,1,normal
26:52.8,1.365046296,2.450000048,0.612500012,1,normal
26:56.0,1.228935185,2.450000048,0.907407403,0,normal
26:59.0,1.138194444,0,0,1,normal
27:01.7,1.104166667,2.450000048,0.09074074,1,normal
27:04.5,0.990740741,2.450000048,0.317592591,1,normal
27:07.7,0.877314815,2.450000048,0.544444442,1,normal
27:10.8,0.752546296,2.450000048,0.793981493,1,normal
27:13.8,0.627777778,2.450000048,0.907407403,0,normal
27:16.7,0.559722222,0,0.04537037,1,normal
27:19.5,0.514351852,2.450000048,0.13611111,1,normal
27:22.3,0.400925926,2.450000048,0.385648161,1,normal
27:24.9,0.298842593,2.450000048,0.589814842,0,normal
27:27.8,5.8,2.450000048,0.589814842,1,normal
27:30.9,5.765972222,2.450000048,0.725925922,1,normal
27:33.8,5.641203704,2.450000048,0.907407403,0,normal
27:36.9,5.550462963,0,0,1,normal
27:40.2,5.516435185,2.450000048,0.158796296,1,normal
27:43.3,5.380324074,2.450000048,0.362962961,1,normal
27:46.4,5.255555556,2.450000048,0.612500012,1,normal
27:49.1,5.130787037,2.450000048,0.839351833,1,normal
27:51.8,5.028703704,2.450000048,0.907407403,0,normal
27:54.6,4.949305556,0,0.09074074,1,normal
27:57.5,4.903935185,2.450000048,0.204166666,1,normal
28:00.8,4.790509259,2.450000048,0.431018531,1,normal
28:04.3,4.654398148,2.450000048,0.771296322,1,normal
28:08.6,4.52962963,2.450000048,0.907407403,0,normal
28:12.2,4.427546296,0,0.022685185,1,normal
28:14.9,4.382175926,2.450000048,0.158796296,1,normal
28:17.9,4.280092593,2.450000048,0.385648161,1,normal
28:20.7,4.155324074,2.450000048,0.589814842,1,normal
28:23.3,4.053240741,2.450000048,0.793981493,1,normal
28:25.9,3.951157407,2.450000048,0.907407403,0,normal
28:28.9,3.883101852,0,0,1,normal
28:31.9,3.837731481,2.450000048,0.113425925,1,normal
28:35.0,3.712962963,2.450000048,0.340277791,1,normal
28:38.2,3.599537037,2.450000048,0.657870352,1,normal
28:41.2,3.463425926,2.450000048,0.907407403,0,normal
28:44.8,3.39537037,0,0,1,normal
28:48.2,3.361342593,2.450000048,0.113425925,1,normal
28:51.4,3.225231481,2.450000048,0.453703701,1,normal
28:54.3,3.08912037,2.450000048,0.612500012,1,normal
28:57.0,2.975694444,2.450000048,0.862037063,1,normal
29:00.0,2.862268519,2.450000048,0.022685185,1,normal
29:03.2,2.7375,2.450000048,0.249537036,1,normal
29:06.1,2.612731481,2.450000048,0.476388901,1,normal
29:08.9,2.499305556,2.450000048,0.725925922,1,normal
29:12.1,2.38587963,2.450000048,0.907407403,0,normal
29:15.4,2.283796296,0,0,1,normal
29:19.0,2.238425926,2.450000048,0.204166666,1,normal
29:23.2,2.102314815,2.450000048,0.431018531,1,normal
29:26.9,1.932175926,2.450000048,0.771296322,1,normal
29:29.7,1.784722222,2.450000048,0.907407403,0,normal
29:32.7,1.705324074,0,0.04537037,1,normal
29:35.5,1.671296296,2.450000048,0.158796296,1,normal
29:38.6,1.55787037,2.450000048,0.431018531,1,normal
29:41.9,1.433101852,2.450000048,0.680555582,1,normal
29:44.9,1.296990741,2.450000048,0.907407403,0,normal
29:48.1,1.217592593,0,0,1,normal
29:51.8,1.16087963,2.450000048,0.204166666,1,normal
29:55.1,1.013425926,2.450000048,0.499074072,1,normal
29:57.9,0.877314815,2.450000048,0.680555582,1,normal
30:00.3,0.763888889,2.450000048,0.907407403,0,normal
30:02.9,0.707175926,0,0,1,normal
30:06.1,0.661805556,2.450000048,0.13611111,1,normal
30:09.2,0.537037037,2.450000048,0.408333331,1,normal
30:12.4,0.400925926,2.450000048,0.657870352,1,normal
30:15.3,0.298842593,2.450000048,0.884722233,0,normal
30:18.4,5.8,0,0.884722233,1,normal
30:21.6,5.765972222,2.450000048,0.907407403,0,normal
30:24.7,5.675231481,0,0.022685185,1,normal
30:27.9,5.641203704,2.450000048,0.113425925,1,normal
30:31.6,5.505092593,2.450000048,0.453703701,1,normal
30:34.8,5.357638889,2.450000048,0.725925922,1,normal
30:37.6,5.23287037,2.450000048,0.907407403,0,normal
30:40.4,5.153472222,0,0,1,normal
30:43.3,5.119444444,2.450000048,0.113425925,1,normal
30:46.2,5.006018519,2.450000048,0.362962961,1,normal
30:49.0,4.88125,2.450000048,0.567129612,1,normal
30:52.0,4.767824074,2.450000048,0.816666663,1,normal
30:54.9,4.654398148,2.450000048,0.907407403,0,normal
30:57.6,4.563657407,2.450000048,0.04537037,1,normal
31:00.7,4.52962963,2.450000048,0.181481481,1,normal
31:03.6,4.404861111,2.450000048,0.431018531,1,normal
31:07.1,4.280092593,2.450000048,0.680555582,1,normal
31:10.3,4.143981481,2.450000048,0.907407403,0,normal
31:13.3,4.053240741,0,0,1,normal
31:16.3,4.019212963,2.450000048,0.113425925,1,normal
31:19.1,3.894444444,2.450000048,0.340277791,1,normal
31:21.9,3.781018519,2.450000048,0.589814842,1,normal
31:25.0,3.667592593,2.450000048,0.816666663,1,normal
31:28.6,3.542824074,2.450000048,0.907407403,0,normal
31:31.3,3.440740741,0,0.113425925,1,normal
31:34.1,3.39537037,2.450000048,0.204166666,1,normal
31:36.8,3.281944444,2.450000048,0.453703701,1,normal
31:40.0,3.168518519,2.450000048,0.725925922,1,normal
31:43.5,3.04375,2.450000048,0.907407403,0,normal
31:46.6,2.941666667,0,0,1,normal
31:51.0,2.907638889,2.450000048,0.204166666,1,normal
31:55.9,2.726157407,2.450000048,0.567129612,1,normal
31:59.2,2.521990741,2.450000048,0.907407403,0,normal
32:02.7,2.419907407,0,0,1,normal
32:06.1,2.374537037,2.450000048,0.158796296,1,normal
32:09.6,2.238425926,2.450000048,0.499074072,1,normal
32:12.7,2.102314815,2.450000048,0.748611093,1,normal
32:15.6,1.977546296,2.450000048,0.907407403,0,normal
32:18.8,1.886805556,0,0,1,normal
32:21.8,1.852777778,2.450000048,0.09074074,1,normal
32:26.5,1.728009259,2.450000048,0.362962961,1,normal
32:31.1,1.614583333,2.450000048,0.521759272,1,normal
32:36.7,1.535185185,0,0.748611093,1,normal
32:41.7,1.387731481,2.450000048,0.907407403,0,normal
32:46.9,1.319675926,0,0.181481481,1,normal
32:51.9,1.194907407,2.450000048,0.431018531,1,normal
32:57.2,1.070138889,2.450000048,0.612500012,0,False data injection
33:02.5,0.979398148,0,0.793981493,1,normal
33:07.6,0.831944444,2.450000048,0,0,False data injection
33:13.1,0.741203704,0,0.158796296,0,False data injection
33:18.4,0.63912037,0,0.431018531,1,normal
33:23.5,0.514351852,2.450000048,0.635185182,1,normal
33:28.2,0.412268519,0,0.907407403,0,normal
33:32.9,0.33287037,0,0.13611111,1,normal
33:37.5,5.765972222,0,0.249537036,0,False data injection
33:42.2,5.675231481,0,0.453703701,1,normal
33:47.9,5.561805556,2.450000048,0.703240752,0,False data injection
33:52.9,5.437037037,2.450000048,0.884722233,1,normal
33:57.9,5.289583333,2.450000048,0.13611111,1,normal
34:03.4,5.176157407,2.450000048,0.294907421,0,False data injection
34:08.2,5.085416667,0,0.499074072,1,normal
34:13.4,4.960648148,2.450000048,0.771296322,1,normal
34:18.6,4.847222222,2.450000048,0.907407403,0,normal
34:23.5,4.756481481,0,0.249537036,1,normal
34:28.2,4.643055556,2.450000048,0.408333331,1,normal
34:33.5,4.552314815,0,0.589814842,0,False data injection
34:38.3,4.461574074,0,0.816666663,1,normal
34:43.3,4.359490741,2.450000048,0,0,False data injection
34:48.4,4.280092593,0,0.181481481,1,normal
34:53.1,4.143981481,2.450000048,0.453703701,1,normal
34:59.0,4.053240741,2.450000048,0.589814842,0,False data injection
35:04.2,3.951157407,0,0.862037063,1,normal
35:09.3,3.837731481,2.450000048,0.022685185,1,normal
35:15.0,3.735648148,0,0.294907421,1,normal
35:19.6,3.565509259,2.450000048,0.544444442,1,normal
35:24.2,3.486111111,0,0.680555582,0,False data injection
35:28.8,3.406712963,0,0.862037063,1,normal
35:33.5,3.281944444,2.450000048,0.04537037,1,normal
35:38.2,3.191203704,0,0.204166666,1,normal
35:43.4,3.066435185,2.450000048,0.499074072,1,normal
35:48.4,2.964351852,2.450000048,0.657870352,0,False data injection
35:53.4,2.873611111,0,0.862037063,1,normal
35:59.8,2.760185185,2.450000048,0.068055555,0,False data injection
36:05.2,2.635416667,0,0.294907421,1,normal
36:10.1,2.510648148,2.450000048,0.612500012,1,normal
36:14.7,2.408564815,0,0.771296322,0,False data injection
36:19.0,2.329166667,0,0.022685185,1,normal
36:23.4,2.215740741,2.450000048,0.204166666,0,False data injection
36:27.6,2.147685185,2.450000048,0.340277791,0,False data injection
36:32.1,2.07962963,0,0.521759272,1,normal
36:36.5,1.954861111,2.450000048,0.725925922,1,normal
36:40.8,1.875462963,0,0.907407403,0,normal
36:44.9,1.807407407,0,0.09074074,1,normal
36:49.3,1.693981481,0,0.226851851,1,normal
36:53.7,1.603240741,2.450000048,0.385648161,0,False data injection
36:58.3,1.523842593,0,0.589814842,1,normal
37:02.6,1.399074074,2.450000048,0.793981493,1,normal
37:06.9,1.319675926,0,0.907407403,0,normal
37:11.4,1.262962963,0,0.113425925,1,normal
37:15.7,1.149537037,0,0.362962961,1,normal
37:20.2,1.081481481,0,0.476388901,0,False data injection
37:24.6,0.990740741,0,0.657870352,1,normal
37:29.0,0.865972222,2.450000048,0.907407403,0,normal
37:33.3,0.809259259,2.450000048,0.158796296,1,normal
37:37.8,0.707175926,0,0.294907421,1,normal
37:41.5,0.582407407,2.450000048,0.544444442,1,normal
37:45.1,0.503009259,0,0.703240752,1,normal
37:50.4,0.446296296,0,0.862037063,1,normal
37:54.4,0.310185185,2.450000048,0,1,normal
37:58.4,5.75462963,2.450000048,0.113425925,0,False data injection
38:02.5,5.675231481,0,0.249537036,0,False data injection
38:06.8,5.607175926,0,0.408333331,1,normal
38:11.5,5.49375,2.450000048,0.635185182,1,normal
38:16.2,5.403009259,0,0.793981493,0,False data injection
38:20.3,5.323611111,0,0.04537037,1,normal
38:24.9,5.198842593,2.450000048,0.272222221,1,normal
38:29.3,5.119444444,0,0.408333331,1,normal
38:33.5,5.040046296,2.450000048,0.567129612,0,False data injection
38:38.0,4.971990741,0,0.725925922,1,normal
38:42.2,4.858564815,2.450000048,0.907407403,0,normal
38:45.8,4.801851852,2.450000048,0.204166666,1,normal
38:49.6,4.711111111,2.450000048,0.272222221,1,normal
38:54.1,4.631712963,0,0.408333331,0,False data injection
38:58.0,4.540972222,0,0.589814842,1,normal
39:02.4,4.404861111,2.450000048,0.907407403,0,normal
39:07.4,4.325462963,0,0.068055555,1,normal
39:11.7,4.200694444,0,0.249537036,1,normal
39:15.8,4.109953704,2.450000048,0.431018531,0,False data injection
39:20.4,4.030555556,0,0.703240752,1,normal
39:24.8,3.91712963,0,0.816666663,0,False data injection
39:28.8,3.837731481,0,0.068055555,1,normal
39:32.9,3.712962963,2.450000048,0.226851851,1,normal
39:37.2,3.644907407,2.450000048,0.362962961,1,normal
39:41.5,3.554166667,0,0.544444442,0,False data injection
39:45.1,3.463425926,0,0.748611093,0,False data injection
39:49.2,3.406712963,0,0.839351833,1,normal
39:52.8,3.30462963,0,0,1,normal
39:56.3,3.236574074,0,0.13611111,0,False data injection
39:59.9,3.157175926,0,0.294907421,0,False data injection
40:03.6,3.08912037,0,0.431018531,1,normal
40:07.2,3.021064815,2.450000048,0.544444442,1,normal
40:10.8,2.953009259,2.450000048,0.657870352,1,normal
40:14.3,2.884953704,0,0.793981493,0,False data injection
40:17.8,2.816898148,0,0.907407403,0,normal
40:21.5,2.771527778,0,0.09074074,1,normal
40:25.3,2.646759259,2.450000048,0.294907421,1,normal
40:28.9,2.567361111,2.450000048,0.431018531,1,normal
40:32.6,2.487962963,2.450000048,0.544444442,1,normal
40:36.2,2.419907407,2.450000048,0.703240752,0,False data injection
40:39.9,2.351851852,0,0.816666663,1,normal
40:43.5,2.238425926,2.450000048,0,1,normal
40:47.0,2.159027778,2.450000048,0.09074074,1,normal
40:50.5,2.090972222,2.450000048,0.226851851,1,normal
40:53.9,2.022916667,2.450000048,0.362962961,1,normal
40:57.5,1.943518519,0,0.544444442,0,False data injection
41:01.2,1.86412037,0,0.680555582,1,normal
41:04.5,1.739351852,2.450000048,0.907407403,0,normal
41:07.6,1.716666667,2.450000048,0,1,normal
41:11.0,1.637268519,2.450000048,0.158796296,1,normal
41:14.3,1.569212963,2.450000048,0.272222221,1,normal
41:17.7,1.5125,2.450000048,0.385648161,0,False data injection
41:21.3,1.433101852,0,0.567129612,1,normal
41:24.9,1.331018519,2.450000048,0.793981493,1,normal
41:28.3,1.25162037,0,0.907407403,0,normal
41:31.7,1.20625,0,0.022685185,1,normal
41:35.0,1.104166667,2.450000048,0.204166666,1,normal
41:38.2,1.024768519,0,0.340277791,1,normal
41:41.5,0.94537037,2.450000048,0.499074072,1,normal
41:44.7,0.888657407,2.450000048,0.612500012,1,normal
41:48.2,0.831944444,2.450000048,0.725925922,1,normal
41:51.8,0.763888889,0,0.884722233,0,False data injection
41:55.5,0.695833333,0,0,0,False data injection
41:59.3,0.627777778,0,0.181481481,1,normal
42:02.8,0.525694444,0,0.317592591,1,normal
42:06.3,0.468981481,0,0.431018531,1,normal
42:09.9,0.400925926,2.450000048,0.567129612,0,False data injection
42:13.4,0.33287037,0,0.703240752,0,False data injection
42:16.9,0.298842593,2.450000048,0.884722233,0,normal
42:21.4,5.731944444,0,0,1,normal
42:24.3,5.607175926,0,0.226851851,1,normal
42:27.1,5.561805556,2.450000048,0.340277791,1,normal
42:29.7,5.459722222,2.450000048,0.567129612,1,normal
42:32.3,5.346296296,2.450000048,0.771296322,1,normal
42:34.8,5.244212963,2.450000048,0.907407403,0,normal
42:37.6,5.164814815,0,0,1,normal
42:40.1,5.130787037,2.450000048,0.09074074,1,normal
42:42.8,5.028703704,2.450000048,0.317592591,1,normal
42:45.3,4.915277778,2.450000048,0.521759272,1,normal
42:47.9,4.813194444,2.450000048,0.748611093,1,normal
42:50.5,4.699768519,2.450000048,0.907407403,0,normal
42:53.2,4.631712963,0,0,1,normal
42:55.8,4.597685185,2.450000048,0.113425925,1,normal
42:58.4,4.484259259,2.450000048,0.317592591,1,normal
43:00.9,4.382175926,2.450000048,0.544444442,1,normal
43:03.6,4.280092593,2.450000048,0.748611093,1,normal
43:06.1,4.166666667,2.450000048,0.907407403,0,normal
43:09.0,4.098611111,0,0,1,normal
43:11.5,4.064583333,2.450000048,0.068055555,1,normal
43:15.1,3.951157407,2.450000048,0.317592591,1,normal
43:17.9,3.803703704,2.450000048,0.589814842,1,normal
43:20.4,3.690277778,2.450000048,0.862037063,1,normal
43:24.1,3.588194444,2.450000048,0.907407403,0,normal
43:27.2,3.486111111,0,0.113425925,1,normal
43:30.2,3.452083333,2.450000048,0.204166666,1,normal
43:33.4,3.327314815,2.450000048,0.499074072,1,normal
43:36.7,3.202546296,2.450000048,0.748611093,1,normal
43:39.9,3.066435185,2.450000048,0.907407403,0,normal
43:43.0,2.975694444,0,0.022685185,1,normal
43:45.9,2.930324074,2.450000048,0.113425925,1,normal
43:49.0,2.816898148,2.450000048,0.385648161,1,normal
43:52.1,2.69212963,2.450000048,0.635185182,1,normal
43:55.1,2.556018519,2.450000048,0.862037063,1,normal
43:58.3,2.442592593,2.450000048,0.09074074,1,normal
44:01.4,2.306481481,2.450000048,0.272222221,1,normal
44:04.3,2.181712963,2.450000048,0.521759272,1,normal
44:07.4,2.068287037,2.450000048,0.793981493,1,normal
44:10.4,1.943518519,2.450000048,0.907407403,0,normal
44:13.8,1.852777778,0,0.068055555,1,normal
44:17.1,1.81875,2.450000048,0.204166666,1,normal
44:20.3,1.682638889,2.450000048,0.499074072,1,normal
44:23.7,1.546527778,2.450000048,0.748611093,1,normal
44:26.8,1.410416667,2.450000048,0.907407403,0,normal
44:30.0,1.331018519,0,0,1,normal
44:33.3,1.296990741,2.450000048,0.158796296,1,normal
44:36.5,1.16087963,2.450000048,0.408333331,1,normal
44:39.8,1.024768519,2.450000048,0.703240752,1,normal
44:42.9,0.9,2.450000048,0.907407403,0,normal
44:46.1,0.809259259,0,0,1,normal
44:49.4,0.763888889,2.450000048,0.204166666,1,normal
44:52.7,0.627777778,2.450000048,0.453703701,1,normal
44:56.0,0.491666667,2.450000048,0.748611093,1,normal
44:58.9,0.355555556,2.450000048,0.907407403,0,normal
45:02.2,0.298842593,2.450000048,0,0,normal
45:05.4,5.8,0,0,1,normal
45:08.8,5.75462963,2.450000048,0.158796296,1,normal
45:12.0,5.618518519,2.450000048,0.453703701,1,normal
45:14.8,5.49375,2.450000048,0.612500012,1,normal
45:17.7,5.380324074,2.450000048,0.884722233,1,normal
45:20.5,5.266898148,2.450000048,0.907407403,0,normal
45:23.5,5.176157407,0,0.113425925,1,normal
45:26.6,5.14212963,2.450000048,0.272222221,1,normal
45:29.8,5.017361111,2.450000048,0.521759272,1,normal
45:33.1,4.88125,2.450000048,0.771296322,1,normal
45:36.2,4.756481481,2.450000048,0.907407403,0,normal
45:39.5,4.665740741,0,0.022685185,1,normal
45:42.9,4.62037037,2.450000048,0.181481481,1,normal
45:46.1,4.484259259,2.450000048,0.408333331,1,normal
45:49.6,4.359490741,2.450000048,0.725925922,1,normal
45:52.6,4.212037037,2.450000048,0.907407403,0,normal
45:55.9,4.132638889,0,0,1,normal
45:59.2,4.087268519,2.450000048,0.158796296,1,normal
46:02.5,3.951157407,2.450000048,0.453703701,1,normal
46:05.8,3.826388889,2.450000048,0.680555582,1,normal
46:08.6,3.690277778,2.450000048,0.907407403,0,normal
46:11.8,3.61087963,0,0,1,normal
46:14.9,3.576851852,2.450000048,0.09074074,1,normal
46:18.2,3.452083333,2.450000048,0.408333331,1,normal
46:21.6,3.315972222,2.450000048,0.680555582,1,normal
46:24.7,3.179861111,2.450000048,0.907407403,0,normal
46:28.1,3.08912037,0,0,1,normal
46:31.4,3.04375,2.450000048,0.181481481,1,normal
46:34.7,2.918981481,2.450000048,0.408333331,1,normal
46:38.0,2.78287037,2.450000048,0.725925922,1,normal
46:41.1,2.646759259,2.450000048,0.907407403,0,normal
46:44.4,2.556018519,0,0,1,normal
46:47.7,2.521990741,2.450000048,0.181481481,1,normal
46:50.9,2.38587963,2.450000048,0.431018531,1,normal
46:54.2,2.249768519,2.450000048,0.657870352,1,normal
46:57.4,2.125,2.450000048,0.907407403,0,normal
47:00.8,2.034259259,0,0,1,normal
47:04.2,2.000231481,2.450000048,0.09074074,1,normal
47:07.4,1.86412037,2.450000048,0.431018531,1,normal
47:10.8,1.739351852,2.450000048,0.657870352,1,normal
47:13.7,1.603240741,2.450000048,0.907407403,0,normal
47:16.6,1.5125,0,0,1,normal
47:19.7,1.46712963,2.450000048,0.158796296,1,normal
47:22.5,1.342361111,2.450000048,0.340277791,1,normal
47:25.5,1.228935185,2.450000048,0.612500012,1,normal
47:28.5,1.104166667,2.450000048,0.884722233,1,normal
47:31.8,0.990740741,2.450000048,0.022685185,1,normal
47:35.6,0.85462963,2.450000048,0.340277791,1,normal
47:38.9,0.695833333,2.450000048,0.612500012,1,normal
47:42.0,0.559722222,2.450000048,0.907407403,0,normal
47:45.3,0.468981481,0,0,1,normal
47:48.5,0.423611111,2.450000048,0.158796296,1,normal
47:51.2,0.298842593,2.450000048,0.385648161,0,normal
47:54.2,5.8,2.450000048,0.385648161,1,normal
47:57.3,5.765972222,2.450000048,0.499074072,1,normal
48:00.6,5.641203704,2.450000048,0.816666663,1,normal
48:03.8,5.505092593,2.450000048,0.907407403,0,normal
48:07.2,5.414351852,0,0.04537037,1,normal
48:10.6,5.368981481,2.450000048,0.204166666,1,normal
48:13.8,5.23287037,2.450000048,0.431018531,1,normal
48:17.1,5.096759259,2.450000048,0.748611093,1,normal
48:20.2,4.971990741,2.450000048,0.907407403,0,normal
48:23.6,4.88125,0,0,1,normal
48:27.0,4.847222222,2.450000048,0.13611111,1,normal
48:30.1,4.711111111,2.450000048,0.362962961,1,normal
48:33.5,4.586342593,2.450000048,0.612500012,1,normal
48:36.5,4.450231481,2.450000048,0.884722233,1,normal
48:39.0,4.325462963,2.450000048,0,1,normal
48:41.7,4.22337963,2.450000048,0.226851851,1,normal
48:44.5,4.121296296,2.450000048,0.431018531,1,normal
48:47.3,4.00787037,2.450000048,0.635185182,1,normal
48:49.8,3.894444444,2.450000048,0.862037063,1,normal
48:52.4,3.792361111,2.450000048,0.907407403,0,normal
48:55.0,3.735648148,0,0.068055555,1,normal
48:57.7,3.690277778,2.450000048,0.158796296,1,normal
49:00.3,3.588194444,2.450000048,0.385648161,1,normal
49:02.9,3.474768519,2.450000048,0.589814842,1,normal
49:05.5,3.372685185,2.450000048,0.816666663,1,normal
49:08.2,3.259259259,2.450000048,0.907407403,0,normal
49:10.8,3.191203704,0,0.04537037,1,normal
49:13.5,3.168518519,2.450000048,0.113425925,1,normal
