timestamp,tank_liquidlevel,tank_upperbound,tank_lowerbound,est_flowlevel,flowlevel,sensor2_thresh,est_bottle_liquidlevel,bottle_liquidlevel,bottle_upperbound,bottle_lowerbound,motor_status
2021-05-27 11:02:33.406278,4.9039351851852,5.81,0.3,2.45,2.450000047683716,3.0,0.431018518518518,0.27222222089767456,0.9,0.0,1
2021-05-27 11:03:06.543372,4.15532407407408,5.81,0.3,2.45,2.450000047683716,3.0,0.0226851851851852,0.9074074029922485,0.9,0.0,0
2021-05-27 11:03:44.633692,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:04:35.044123,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:05:16.723562,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:05:48.031135,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:06:14.444949,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:06:39.943413,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:07:03.989225,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:07:24.373712,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:07:47.845206,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:08:11.932736,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:08:36.941221,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:09:05.905601,3.4974537037037,5.81,0.3,0.0,,3.0,0.521759259259259,,0.9,0.0,0
2021-05-27 11:09:25.365109,3.4974537037037,5.81,0.3,0.0,0.0,3.0,0.521759259259259,0.5217592716217041,0.9,0.0,1
2021-05-27 11:09:38.042235,3.41805555555555,5.81,0.3,2.45,2.450000047683716,3.0,0.0680555555555556,0.9074074029922485,0.9,0.0,0
2021-05-27 11:09:50.113229,3.08912037037036,5.81,0.3,0.0,0.0,3.0,0.272222222222222,0.27222222089767456,0.9,0.0,1
2021-05-27 11:09:58.029912,2.95300925925925,5.81,0.3,2.45,2.450000047683716,3.0,0.771296296296296,0.7486110925674438,0.9,0.0,1
2021-05-27 11:10:09.074441,2.68078703703702,5.81,0.3,2.45,2.450000047683716,3.0,0.294907407407407,0.22685185074806213,0.9,0.0,1
2021-05-27 11:10:16.912941,2.30648148148146,5.81,0.3,2.45,2.450000047683716,3.0,0.907407407407407,0.9074074029922485,0.9,0.0,0
2021-05-27 11:10:24.482509,2.10231481481479,5.81,0.3,0.0,0.0,3.0,0.0907407407407407,0.09074074029922485,0.9,0.0,1
2021-05-27 11:10:33.130433,2.04560185185183,5.81,0.3,2.45,2.450000047683716,3.0,0.521759259259259,0.5217592716217041,0.9,0.0,1
2021-05-27 11:10:41.685302,1.75069444444442,5.81,0.3,2.45,2.450000047683716,3.0,0.0453703703703704,0.9074074029922485,0.9,0.0,0
2021-05-27 11:10:51.446475,1.51249999999997,5.81,0.3,0.0,0.0,3.0,0.226851851851852,0.22685185074806213,0.9,0.0,1
2021-05-27 11:11:00.580266,1.44444444444441,5.81,0.3,2.45,2.450000047683716,3.0,0.65787037037037,0.5444444417953491,0.9,0.0,1
2021-05-27 11:11:09.073429,1.13819444444441,5.81,0.3,2.45,2.450000047683716,3.0,0.113425925925926,0.09074074029922485,0.9,0.0,1
2021-05-27 11:11:17.338468,0.854629629629593,5.81,0.3,2.45,2.450000047683716,3.0,0.70324074074074,0.612500011920929,0.9,0.0,1
2021-05-27 11:11:24.661435,0.559722222222185,5.81,0.3,2.45,2.450000047683716,3.0,0.181481481481481,0.11342592537403107,0.9,0.0,1
2021-05-27 11:11:31.010019,0.298842592592556,5.81,0.3,2.45,2.450000047683716,3.0,0.521759259259259,0.5217592716217041,0.9,0.0,0
2021-05-27 11:11:38.829352,5.8,5.81,0.3,0.0,0.0,3.0,0.521759259259259,0.5217592716217041,0.9,0.0,1
2021-05-27 11:11:46.025086,5.73194444444445,5.81,0.3,2.45,2.450000047683716,3.0,0.907407407407407,0.8847222328186035,0.9,0.0,1
2021-05-27 11:11:52.093286,5.48240740740742,5.81,0.3,2.45,2.450000047683716,3.0,0.340277777777778,0.24953703582286835,0.9,0.0,1
2021-05-27 11:12:01.150602,5.26689814814817,5.81,0.3,2.45,2.450000047683716,3.0,0.862037037037037,0.8166666626930237,0.9,0.0,1
2021-05-27 11:12:09.272721,4.96064814814816,5.81,0.3,2.45,2.450000047683716,3.0,0.362962962962963,0.29490742087364197,0.9,0.0,1
2021-05-27 11:12:17.557534,4.66574074074075,5.81,0.3,2.45,2.450000047683716,3.0,0.907407407407407,0.9074074029922485,0.9,0.0,0
