timestamp,tank_liquidlevel,tank_upperbound,tank_lowerbound,est_flowlevel,flowlevel,sensor2_thresh,est_bottle_liquidlevel,bottle_liquidlevel,bottle_upperbound,bottle_lowerbound,motor_status
2021-05-27 11:26:01.752363,5.40300925925927,5.81,0.3,2.45,2.450000047683716,3.0,0.0226851851851852,0.9074074029922485,0.9,0.0,0
2021-05-27 11:26:28.090454,4.82453703703705,5.81,0.3,0.0,0.0,3.0,0.521759259259259,0.5217592716217041,0.9,0.0,1
2021-05-27 11:26:40.711048,4.67708333333334,5.81,0.3,2.45,2.450000047683716,3.0,0.158796296296296,0.635185182094574,0.9,0.0,1
2021-05-27 11:26:51.953730,4.24606481481482,5.81,0.3,2.45,2.450000047683716,3.0,0.907407407407407,0.635185182094574,0.9,0.0,1
2021-05-27 11:27:17.019642,3.84907407407407,5.81,0.3,2.45,2.450000047683716,3.0,0.0453703703703704,0.635185182094574,0.9,0.0,1
2021-05-27 11:27:33.829773,3.05509259259258,5.81,0.3,2.45,2.450000047683716,3.0,0.408333333333333,0.635185182094574,0.9,0.0,1
2021-05-27 11:27:48.297003,2.51064814814813,5.81,0.3,2.45,2.450000047683716,3.0,0.362962962962963,0.635185182094574,0.9,0.0,1
2021-05-27 11:28:01.707218,2.04560185185183,5.81,0.3,2.45,2.450000047683716,3.0,0.249537037037037,0.635185182094574,0.9,0.0,1
2021-05-27 11:28:16.322739,1.58055555555553,5.81,0.3,2.45,2.450000047683716,3.0,0.0907407407407407,0.635185182094574,0.9,0.0,1
2021-05-27 11:28:29.677773,1.10416666666663,5.81,0.3,2.45,2.450000047683716,3.0,0.907407407407407,0.635185182094574,0.9,0.0,1
2021-05-27 11:28:43.543985,0.650462962962926,5.81,0.3,2.45,2.450000047683716,3.0,0.839351851851852,0.635185182094574,0.9,0.0,1
2021-05-27 11:28:59.122741,5.78865740740741,5.81,0.3,2.45,2.450000047683716,3.0,0.816666666666666,0.6805555820465088,0.9,0.0,1
2021-05-27 11:29:10.515097,5.26689814814817,5.81,0.3,2.45,2.450000047683716,3.0,0.635185185185185,0.635185182094574,0.9,0.0,1
2021-05-27 11:29:24.662882,4.88125000000001,5.81,0.3,2.45,2.450000047683716,3.0,0.499074074074074,0.24953703582286835,0.9,0.0,1
2021-05-27 11:29:41.234717,4.41620370370371,5.81,0.3,2.45,2.450000047683716,3.0,0.431018518518518,0.40833333134651184,0.9,0.0,1
2021-05-27 11:29:57.862869,3.87175925925926,5.81,0.3,2.45,2.450000047683716,3.0,0.362962962962963,0.3402777910232544,0.9,0.0,1
2021-05-27 11:30:11.327892,3.37268518518518,5.81,0.3,2.45,2.450000047683716,3.0,0.340277777777778,0.1814814805984497,0.9,0.0,1
2021-05-27 11:30:28.625946,2.94166666666665,5.81,0.3,2.45,2.450000047683716,3.0,0.204166666666667,0.20416666567325592,0.9,0.0,1
2021-05-27 11:30:41.897617,2.37453703703702,5.81,0.3,2.45,1.5,3.0,0.249537037037037,0.9074074029922485,0.9,0.0,0
2021-05-27 11:30:54.292209,2.01157407407405,5.81,0.3,0.0,1.5,3.0,0.567129629629629,0.5671296119689941,0.9,0.0,1
2021-05-27 11:31:07.288204,1.92083333333331,5.81,0.3,2.45,1.5,3.0,0.136111111111111,0.9074074029922485,0.9,0.0,0
2021-05-27 11:31:20.534246,1.55787037037034,5.81,0.3,0.0,1.5,3.0,0.408333333333333,0.40833333134651184,0.9,0.0,1
2021-05-27 11:31:33.943675,1.4671296296296,5.81,0.3,2.45,1.5,3.0,0.907407407407407,0.9074074029922485,0.9,0.0,0
2021-05-27 11:31:45.617870,1.11550925925922,5.81,0.3,0.0,1.5,3.0,0.272222222222222,0.27222222089767456,0.9,0.0,1
2021-05-27 11:31:59.123513,1.02476851851848,5.81,0.3,2.45,1.5,3.0,0.907407407407407,0.7486110925674438,0.9,0.0,1
2021-05-27 11:32:12.200261,0.559722222222185,5.81,0.3,2.45,1.5,3.0,0.70324074074074,0.5898148417472839,0.9,0.0,1
2021-05-27 11:32:25.861130,5.67523148148149,5.81,0.3,2.45,2.450000047683716,3.0,0.6125,0.5444444417953491,0.9,0.0,1
2021-05-27 11:32:38.312629,5.2101851851852,5.81,0.3,2.45,1.5,3.0,0.476388888888889,0.635185182094574,0.9,0.0,1
2021-05-27 11:32:51.030197,4.77916666666668,5.81,0.3,2.45,1.5,3.0,0.317592592592593,0.635185182094574,0.9,0.0,1
2021-05-27 11:33:06.563161,4.33680555555556,5.81,0.3,2.45,1.5,3.0,0.0907407407407407,0.635185182094574,0.9,0.0,1
2021-05-27 11:33:20.152530,3.82638888888889,5.81,0.3,2.45,1.5,3.0,0.0907407407407407,0.635185182094574,0.9,0.0,1
2021-05-27 11:33:32.629267,3.37268518518518,5.81,0.3,2.45,1.5,3.0,0.907407407407407,0.635185182094574,0.9,0.0,1
2021-05-27 11:33:45.531410,2.93032407407406,5.81,0.3,2.45,1.5,3.0,0.816666666666666,0.635185182094574,0.9,0.0,1
2021-05-27 11:33:59.039167,2.51064814814813,5.81,0.3,2.45,1.5,3.0,0.635185185185185,0.635185182094574,0.9,0.0,1
2021-05-27 11:34:13.661726,2.05694444444442,5.81,0.3,2.45,1.5,3.0,0.544444444444444,0.4763889014720917,0.9,0.0,1
2021-05-27 11:34:23.947266,1.55787037037034,5.81,0.3,2.45,2.450000047683716,3.0,0.362962962962963,0.20416666567325592,0.9,0.0,1
2021-05-27 11:34:33.364042,1.21759259259256,5.81,0.3,2.45,2.450000047683716,3.0,0.907407407407407,0.8393518328666687,0.9,0.0,1
2021-05-27 11:34:43.393514,0.888657407407371,5.81,0.3,2.45,2.450000047683716,3.0,0.544444444444444,0.4990740716457367,0.9,0.0,1
2021-05-27 11:34:52.211748,0.571064814814778,5.81,0.3,2.45,2.450000047683716,3.0,0.0907407407407407,0.0,0.9,0.0,1
2021-05-27 11:35:03.746445,0.298842592592556,5.81,0.3,0.0,0.0,3.0,0.544444444444444,0.5444444417953491,0.9,0.0,0
2021-05-27 11:35:14.500488,5.8,5.81,0.3,0.0,0.0,3.0,0.544444444444444,0.5444444417953491,0.9,0.0,1
2021-05-27 11:35:23.297323,5.73194444444445,5.81,0.3,2.45,2.450000047683716,3.0,0.907407407407407,0.8166666626930237,0.9,0.0,1
2021-05-27 11:35:33.763112,5.44837962962964,5.81,0.3,2.45,2.450000047683716,3.0,0.453703703703704,0.3402777910232544,0.9,0.0,1
2021-05-27 11:35:45.021320,5.11944444444446,5.81,0.3,2.45,2.450000047683716,3.0,0.0907407407407407,0.04537037014961243,0.9,0.0,1
2021-05-27 11:35:53.905253,4.75648148148149,5.81,0.3,2.45,2.450000047683716,3.0,0.816666666666666,0.657870352268219,0.9,0.0,1
