timestamp,tank_liquidlevel,tank_upperbound,tank_lowerbound,est_flowlevel,flowlevel,sensor2_thresh,est_bottle_liquidlevel,bottle_liquidlevel,bottle_upperbound,bottle_lowerbound,motor_status
2021-05-27 07:42:19.050320,4.91527777777779,5.81,0.3,2.45,2.450000047683716,3.0,0.6125,0.657870352268219,0.9,0.0,1
2021-05-27 07:43:17.489974,4.01921296296296,5.81,0.3,0.0,2.450000047683716,3.0,0.907407407407407,0.7259259223937988,0.9,0.0,1
2021-05-27 07:44:05.847727,3.31597222222221,5.81,0.3,0.0,2.450000047683716,3.0,0.408333333333333,0.27222222089767456,0.9,0.0,1
2021-05-27 07:44:46.378146,2.63541666666665,5.81,0.3,0.0,2.450000047683716,3.0,0.635185185185185,0.635185182094574,0.9,0.0,0
2021-05-27 07:45:32.246802,2.11365740740738,5.81,0.3,0.0,0.0,3.0,0.907407407407407,0.7032407522201538,0.9,0.0,1
2021-05-27 07:46:15.071511,1.55787037037034,5.81,0.3,2.45,2.450000047683716,3.0,0.0,0.0,0.9,0.0,0
2021-05-27 07:46:49.263598,0.899999999999963,5.81,0.3,0.0,0.0,3.0,0.0680555555555556,0.9074074029922485,0.9,0.0,1
2021-05-27 07:47:20.565849,0.548379629629593,5.81,0.3,2.45,2.450000047683716,3.0,0.0,0.0,0.9,0.0,1
2021-05-27 07:47:51.746020,5.5050925925926,5.81,0.3,0.0,2.450000047683716,3.0,0.793981481481481,0.7712963223457336,0.9,0.0,1
2021-05-27 07:48:22.169604,5.00601851851853,5.81,0.3,0.0,0.0,3.0,0.862037037037037,0.7712963223457336,0.9,0.0,1
2021-05-27 07:48:54.556174,4.49560185185186,5.81,0.3,0.0,2.450000047683716,3.0,0.771296296296296,0.7712963223457336,0.9,0.0,0
2021-05-27 07:49:32.001548,4.13263888888889,5.81,0.3,0.0,0.0,3.0,0.907407407407407,0.8166666626930237,0.9,0.0,1
2021-05-27 07:50:04.578304,3.62222222222222,5.81,0.3,2.45,2.450000047683716,3.0,0.771296296296296,0.7712963223457336,0.9,0.0,0
2021-05-27 07:50:38.691357,3.16851851851851,5.81,0.3,0.0,0.0,3.0,0.771296296296296,0.5898148417472839,0.9,0.0,1
2021-05-27 07:51:08.189205,2.66944444444443,5.81,0.3,2.45,2.450000047683716,3.0,0.635185185185185,0.635185182094574,0.9,0.0,0
2021-05-27 07:51:40.311308,2.20439814814813,5.81,0.3,0.0,0.0,3.0,0.476388888888889,0.3856481611728668,0.9,0.0,1
