timestamp,tank_liquidlevel,tank_upperbound,tank_lowerbound,est_flowlevel,flowlevel,sensor2_thresh,est_bottle_liquidlevel,bottle_liquidlevel,bottle_upperbound,bottle_lowerbound,motor_status
2021-05-27 13:30:56.135570,4.04189814814815,5.81,0.3,2.45,2.450000047683716,3.0,0.907407407407407,0.5444444417953491,0.9,0.0,1
2021-05-27 13:31:51.263068,2.85092592592591,5.81,0.3,2.45,2.450000047683716,3.0,0.589814814814815,0.49944689869880676,0.9,0.0,1
2021-05-27 13:32:31.169880,1.6259259259259,5.81,0.3,2.45,2.450000047683716,3.0,0.793981481481481,0.9545232653617859,0.9,0.0,0
2021-05-27 13:33:16.511470,0.820601851851815,5.81,0.3,0.0,0.0,3.0,0.408333333333333,0.7559319734573364,0.9,0.0,1
2021-05-27 13:33:56.883623,0.616435185185149,5.81,0.3,2.45,2.450000047683716,3.0,0.839351851851852,1.3635468482971191,0.9,0.0,0
2021-05-27 13:34:37.585071,5.39166666666668,5.81,0.3,0.0,0.0,3.0,0.499074074074074,1.4063494205474854,0.9,0.0,0
2021-05-27 13:35:15.897838,5.39166666666668,5.81,0.3,0.0,0.0,3.0,0.499074074074074,0.4990740716457367,0.9,0.0,1
2021-05-27 13:35:53.615415,5.22152777777779,5.81,0.3,2.45,3.1722793579101562,3.0,0.6125,0.612500011920929,0.9,0.0,1
2021-05-27 13:36:30.342514,4.67708333333334,5.81,0.3,2.45,3.430314540863037,3.0,0.748611111111111,0.7486110925674438,0.9,0.0,1
2021-05-27 13:37:06.202000,4.07592592592593,5.81,0.3,2.45,3.199150562286377,3.0,0.839351851851852,0.8393518328666687,0.9,0.0,1
2021-05-27 13:37:42.722540,3.52013888888888,5.81,0.3,2.45,2.5753891468048096,3.0,0.907407407407407,0.657870352268219,0.9,0.0,1
2021-05-27 13:38:14.248157,2.59004629629628,5.81,0.3,2.45,2.7818949222564697,3.0,0.748611111111111,0.5671296119689941,0.9,0.0,1
2021-05-27 13:38:51.072193,1.70532407407405,5.81,0.3,2.45,2.450000047683716,3.0,0.70324074074074,1.1155757904052734,0.9,0.0,0
2021-05-27 13:39:18.968179,0.865972222222185,5.81,0.3,0.0,0.14638899266719818,3.0,0.385648148148148,0.8612213134765625,0.9,0.0,1
2021-05-27 13:39:51.446855,0.684490740740704,5.81,0.3,2.45,3.341186285018921,3.0,0.499074074074074,1.1977595090866089,0.9,0.0,0
2021-05-27 13:40:20.355967,0.310185185185149,5.81,0.3,0.0,0.4215427339076996,3.0,0.499074074074074,1.1640195846557617,0.9,0.0,0
