timestamp,tank_liquidlevel,tank_upperbound,tank_lowerbound,est_flowlevel,flowlevel,sensor2_thresh,est_bottle_liquidlevel,bottle_liquidlevel,bottle_upperbound,bottle_lowerbound,motor_status
2021-05-27 13:46:33.580166,4.55231481481482,5.81,0.3,2.45,2.450000047683716,3.0,0.793981481481481,0.635185182094574,0.9,0.0,1
2021-05-27 13:47:32.010899,3.25925925925925,5.81,0.3,2.45,2.450000047683716,3.0,0.635185185185185,0.34645500779151917,0.9,0.0,1
2021-05-27 13:48:26.524844,1.95486111111109,5.81,0.3,2.45,2.450000047683716,3.0,0.226851851851852,0.6887888312339783,0.9,0.0,1
2021-05-27 13:49:08.974510,0.707175925925889,5.81,0.3,2.45,2.450000047683716,3.0,0.544444444444444,0.7983509302139282,0.9,0.0,1
2021-05-27 13:49:52.336326,5.16481481481483,5.81,0.3,2.45,2.450000047683716,3.0,0.907407407407407,0.08064500987529755,0.9,0.0,1
2021-05-27 13:50:44.065750,4.05324074074074,5.81,0.3,2.45,2.450000047683716,3.0,0.0453703703703704,0.9074074029922485,0.9,0.0,0
2021-05-27 13:51:20.741288,3.0210648148148,5.81,0.3,0.0,0.34544363617897034,3.0,0.0680555555555556,0.06805555522441864,0.9,0.0,1
2021-05-27 13:51:53.125562,2.8622685185185,5.81,0.3,2.45,1.291805624961853,3.0,0.226851851851852,0.0,0.9,0.0,1
2021-05-27 13:52:21.567336,1.97754629629627,5.81,0.3,2.45,0.5832090973854065,3.0,0.907407407407407,0.7486110925674438,0.9,0.0,1
2021-05-27 13:52:51.031172,1.149537037037,5.81,0.3,2.45,1.9476805925369263,3.0,0.65787037037037,0.635185182094574,0.9,0.0,1
2021-05-27 13:53:24.866196,0.298842592592556,5.81,0.3,0.0,2.627042293548584,3.0,0.839351851851852,0.8393518328666687,0.9,0.0,0
2021-05-27 13:53:56.477483,5.70925925925926,5.81,0.3,0.0,0.7006774544715881,3.0,0.839351851851852,0.06885799020528793,0.9,0.0,1
2021-05-27 13:54:25.049359,5.56180555555556,5.81,0.3,2.45,0.24032096564769745,3.0,0.907407407407407,0.5653623938560486,0.9,0.0,1
2021-05-27 13:54:54.159208,4.73379629629631,5.81,0.3,2.45,1.2268983125686646,3.0,0.589814814814815,0.6705476641654968,0.9,0.0,1
2021-05-27 13:55:22.898830,3.88310185185185,5.81,0.3,2.45,1.3505998849868774,3.0,0.181481481481481,0.15774424374103546,0.9,0.0,1
