motor_status,timestamp,ub_tank,lb_bottle,ub_bottle,flowlevel,ll_tank,ll_bottle,lb_tank,sensor2_thresh
1,2021-05-03 20:37:46.645822,5.81,0.0,0.9,2.450000047683716,1.33101851851849,0.5898148417472839,0.3,3.0
1,2021-05-03 20:37:50.126776,5.81,0.0,0.9,2.450000047683716,1.27430555555552,0.7939814925193787,0.3,3.0
0,2021-05-03 20:37:53.825668,5.81,0.0,0.9,2.450000047683716,1.12685185185182,0.9074074029922485,0.3,3.0
1,2021-05-03 20:37:57.949445,5.81,0.0,0.9,0.0,1.02476851851848,0.1587962955236435,0.3,3.0
1,2021-05-03 20:38:00.920088,5.81,0.0,0.9,2.450000047683716,0.877314814814778,0.3629629611968994,0.3,3.0
1,2021-05-03 20:38:04.784965,5.81,0.0,0.9,2.450000047683716,0.75254629629626,0.635185182094574,0.3,3.0
0,2021-05-03 20:38:08.502502,5.81,0.0,0.9,2.450000047683716,0.605092592592556,0.9074074029922485,0.3,3.0
1,2021-05-03 20:38:11.648955,5.81,0.0,0.9,0.0,0.548379629629593,0.0,0.3,3.0
1,2021-05-03 20:38:14.716245,5.81,0.0,0.9,0.0,0.514351851851815,0.11342592537403107,0.3,3.0
0,2021-05-03 20:38:18.679287,5.81,0.0,0.9,2.450000047683716,0.389583333333297,0.3629629611968994,0.3,3.0
0,2021-05-03 20:38:21.418299,5.81,0.0,0.9,2.450000047683716,0.298842592592556,0.5444444417953491,0.3,3.0
1,2021-05-03 20:38:24.401440,5.81,0.0,0.9,0.0,5.8,0.5444444417953491,0.3,3.0
1,2021-05-03 20:38:27.524596,5.81,0.0,0.9,2.450000047683716,5.75462962962963,0.7032407522201538,0.3,3.0
0,2021-05-03 20:38:31.191568,5.81,0.0,0.9,2.450000047683716,5.62986111111112,0.9074074029922485,0.3,3.0
1,2021-05-03 20:38:34.595722,5.81,0.0,0.9,0.0,5.57314814814816,0.0,0.3,3.0
1,2021-05-03 20:38:37.960404,5.81,0.0,0.9,2.450000047683716,5.52777777777779,0.11342592537403107,0.3,3.0
1,2021-05-03 20:38:41.839628,5.81,0.0,0.9,2.450000047683716,5.39166666666668,0.45370370149612427,0.3,3.0
1,2021-05-03 20:38:45.035324,5.81,0.0,0.9,2.450000047683716,5.24421296296298,0.7032407522201538,0.3,3.0
0,2021-05-03 20:38:48.108627,5.81,0.0,0.9,2.450000047683716,5.11944444444446,0.9074074029922485,0.3,3.0
1,2021-05-03 20:38:51.569449,5.81,0.0,0.9,0.0,5.04004629629631,0.0,0.3,3.0
1,2021-05-03 20:38:55.165308,5.81,0.0,0.9,0.0,4.99467592592594,0.06805555522441864,0.3,3.0
1,2021-05-03 20:38:58.391404,5.81,0.0,0.9,2.450000047683716,4.96064814814816,0.20416666567325592,0.3,3.0
1,2021-05-03 20:39:01.691521,5.81,0.0,0.9,2.450000047683716,4.82453703703705,0.5217592716217041,0.3,3.0
1,2021-05-03 20:39:05.531188,5.81,0.0,0.9,2.450000047683716,4.68842592592594,0.7486110925674438,0.3,3.0
0,2021-05-03 20:39:08.547537,5.81,0.0,0.9,2.450000047683716,4.5863425925926,0.9074074029922485,0.3,3.0
1,2021-05-03 20:39:11.949613,5.81,0.0,0.9,0.0,4.49560185185186,0.0,0.3,3.0
0,2021-05-03 20:39:16.250725,5.81,0.0,0.9,2.450000047683716,4.46157407407408,0.11342592537403107,0.3,3.0
1,2021-05-03 20:39:19.716488,5.81,0.0,0.9,0.0,4.33680555555556,0.317592591047287,0.3,3.0
1,2021-05-03 20:39:23.052189,5.81,0.0,0.9,2.450000047683716,4.29143518518519,0.4763889014720917,0.3,3.0
1,2021-05-03 20:39:26.660089,5.81,0.0,0.9,2.450000047683716,4.15532407407408,0.7939814925193787,0.3,3.0
0,2021-05-03 20:39:30.327098,5.81,0.0,0.9,0.0,4.00787037037037,0.9074074029922485,0.3,3.0
1,2021-05-03 20:39:34.532286,5.81,0.0,0.9,0.0,4.00787037037037,0.0,0.3,3.0
1,2021-05-03 20:39:38.100050,5.81,0.0,0.9,2.450000047683716,3.93981481481481,0.20416666567325592,0.3,3.0
1,2021-05-03 20:39:41.266174,5.81,0.0,0.9,0.0,3.81504629629629,0.3856481611728668,0.3,3.0
1,2021-05-03 20:39:44.095462,5.81,0.0,0.9,2.450000047683716,3.76967592592592,0.5671296119689941,0.3,3.0
1,2021-05-03 20:39:47.062119,5.81,0.0,0.9,2.450000047683716,3.65625,0.7259259223937988,0.3,3.0
0,2021-05-03 20:39:50.285643,5.81,0.0,0.9,2.450000047683716,3.53148148148148,0.9074074029922485,0.3,3.0
1,2021-05-03 20:39:53.283638,5.81,0.0,0.9,0.0,3.46342592592592,0.0,0.3,3.0
1,2021-05-03 20:39:56.172527,5.81,0.0,0.9,2.450000047683716,3.42939814814814,0.09074074029922485,0.3,3.0
1,2021-05-03 20:39:59.089002,5.81,0.0,0.9,2.450000047683716,3.31597222222221,0.317592591047287,0.3,3.0
1,2021-05-03 20:40:02.730559,5.81,0.0,0.9,2.450000047683716,3.20254629629629,0.612500011920929,0.3,3.0
1,2021-05-03 20:40:05.951277,5.81,0.0,0.9,2.450000047683716,3.11180555555555,0.7032407522201538,0.3,3.0
0,2021-05-03 20:40:09.070530,5.81,0.0,0.9,2.450000047683716,2.98703703703702,0.9074074029922485,0.3,3.0
1,2021-05-03 20:40:12.480387,5.81,0.0,0.9,0.0,2.89629629629628,0.0,0.3,3.0
1,2021-05-03 20:40:16.174556,5.81,0.0,0.9,0.0,2.85092592592591,0.09074074029922485,0.3,3.0
1,2021-05-03 20:40:19.184679,5.81,0.0,0.9,2.450000047683716,2.80555555555554,0.1814814805984497,0.3,3.0
1,2021-05-03 20:40:22.207830,5.81,0.0,0.9,2.450000047683716,2.68078703703702,0.43101853132247925,0.3,3.0
1,2021-05-03 20:40:25.481022,5.81,0.0,0.9,2.450000047683716,2.5560185185185,0.7032407522201538,0.3,3.0
1,2021-05-03 20:40:28.211726,5.81,0.0,0.9,2.450000047683716,2.48796296296294,0.8620370626449585,0.3,3.0
0,2021-05-03 20:40:31.097815,5.81,0.0,0.9,2.450000047683716,2.37453703703702,0.9074074029922485,0.3,3.0
1,2021-05-03 20:40:34.544837,5.81,0.0,0.9,0.0,2.29513888888887,0.09074074029922485,0.3,3.0
1,2021-05-03 20:40:38.286757,5.81,0.0,0.9,0.0,2.2497685185185,0.1814814805984497,0.3,3.0
1,2021-05-03 20:40:41.993612,5.81,0.0,0.9,2.450000047683716,2.20439814814813,0.3629629611968994,0.3,3.0
1,2021-05-03 20:40:45.149354,5.81,0.0,0.9,2.450000047683716,2.05694444444442,0.635185182094574,0.3,3.0
0,2021-05-03 20:40:48.794186,5.81,0.0,0.9,2.450000047683716,1.92083333333331,0.9074074029922485,0.3,3.0
1,2021-05-03 20:40:52.353892,5.81,0.0,0.9,0.0,1.87546296296294,0.0,0.3,3.0
1,2021-05-03 20:40:55.680779,5.81,0.0,0.9,2.450000047683716,1.83009259259257,0.20416666567325592,0.3,3.0
1,2021-05-03 20:40:59.314563,5.81,0.0,0.9,2.450000047683716,1.69398148148145,0.43101853132247925,0.3,3.0
1,2021-05-03 20:41:03.205149,5.81,0.0,0.9,2.450000047683716,1.55787037037034,0.7032407522201538,0.3,3.0
0,2021-05-03 20:41:06.633860,5.81,0.0,0.9,2.450000047683716,1.39907407407404,0.9074074029922485,0.3,3.0
1,2021-05-03 20:41:10.206200,5.81,0.0,0.9,0.0,1.29699074074071,0.04537037014961243,0.3,3.0
1,2021-05-03 20:41:13.357980,5.81,0.0,0.9,2.450000047683716,1.24027777777774,0.1814814805984497,0.3,3.0
1,2021-05-03 20:41:16.417047,5.81,0.0,0.9,2.450000047683716,1.11550925925922,0.4763889014720917,0.3,3.0
1,2021-05-03 20:41:19.472715,5.81,0.0,0.9,2.450000047683716,1.0020833333333,0.6805555820465088,0.3,3.0
0,2021-05-03 20:41:23.058830,5.81,0.0,0.9,2.450000047683716,0.877314814814778,0.9074074029922485,0.3,3.0
1,2021-05-03 20:41:26.327580,5.81,0.0,0.9,0.0,0.831944444444408,0.0,0.3,3.0
1,2021-05-03 20:41:29.545380,5.81,0.0,0.9,2.450000047683716,0.79791666666663,0.11342592537403107,0.3,3.0
1,2021-05-03 20:41:33.573109,5.81,0.0,0.9,2.450000047683716,0.661805555555519,0.43101853132247925,0.3,3.0
1,2021-05-03 20:41:36.612141,5.81,0.0,0.9,2.450000047683716,0.514351851851815,0.6805555820465088,0.3,3.0
0,2021-05-03 20:41:39.581631,5.81,0.0,0.9,2.450000047683716,0.389583333333297,0.9074074029922485,0.3,3.0
0,2021-05-03 20:41:42.782823,5.81,0.0,0.9,2.450000047683716,0.298842592592556,0.0,0.3,3.0
1,2021-05-03 20:41:46.629052,5.81,0.0,0.9,0.0,5.8,0.0,0.3,3.0
1,2021-05-03 20:41:49.908641,5.81,0.0,0.9,2.450000047683716,5.68657407407408,0.24953703582286835,0.3,3.0
1,2021-05-03 20:41:52.930163,5.81,0.0,0.9,2.450000047683716,5.55046296296297,0.5444444417953491,0.3,3.0
1,2021-05-03 20:41:56.699266,5.81,0.0,0.9,2.450000047683716,5.42569444444446,0.8166666626930237,0.3,3.0
0,2021-05-03 20:42:00.141161,5.81,0.0,0.9,2.450000047683716,5.28958333333335,0.9074074029922485,0.3,3.0
1,2021-05-03 20:42:03.121160,5.81,0.0,0.9,0.0,5.18750000000002,0.13611111044883728,0.3,3.0
1,2021-05-03 20:42:06.090275,5.81,0.0,0.9,2.450000047683716,5.15347222222224,0.22685185074806213,0.3,3.0
1,2021-05-03 20:42:09.606224,5.81,0.0,0.9,2.450000047683716,5.02870370370372,0.4990740716457367,0.3,3.0
1,2021-05-03 20:42:12.370478,5.81,0.0,0.9,2.450000047683716,4.97199074074075,0.5898148417472839,0.3,3.0
1,2021-05-03 20:42:15.428895,5.81,0.0,0.9,2.450000047683716,4.86990740740742,0.8393518328666687,0.3,3.0
0,2021-05-03 20:42:18.334251,5.81,0.0,0.9,2.450000047683716,4.73379629629631,0.9074074029922485,0.3,3.0
1,2021-05-03 20:42:21.889140,5.81,0.0,0.9,0.0,4.64305555555556,0.20416666567325592,0.3,3.0
1,2021-05-03 20:42:24.910664,5.81,0.0,0.9,2.450000047683716,4.50694444444445,0.43101853132247925,0.3,3.0
1,2021-05-03 20:42:27.695294,5.81,0.0,0.9,2.450000047683716,4.38217592592593,0.657870352268219,0.3,3.0
0,2021-05-03 20:42:31.023031,5.81,0.0,0.9,2.450000047683716,4.26875,0.9074074029922485,0.3,3.0
1,2021-05-03 20:42:34.126612,5.81,0.0,0.9,0.0,4.18935185185186,0.0,0.3,3.0
1,2021-05-03 20:42:37.054440,5.81,0.0,0.9,2.450000047683716,4.15532407407408,0.11342592537403107,0.3,3.0
1,2021-05-03 20:42:40.512889,5.81,0.0,0.9,2.450000047683716,4.03055555555556,0.3856481611728668,0.3,3.0
1,2021-05-03 20:42:44.448336,5.81,0.0,0.9,2.450000047683716,3.89444444444444,0.657870352268219,0.3,3.0
1,2021-05-03 20:42:47.634366,5.81,0.0,0.9,2.450000047683716,3.8037037037037,0.8620370626449585,0.3,3.0
0,2021-05-03 20:42:50.708460,5.81,0.0,0.9,2.450000047683716,3.66759259259259,0.9074074029922485,0.3,3.0
1,2021-05-03 20:42:54.508131,5.81,0.0,0.9,0.0,3.57685185185185,0.11342592537403107,0.3,3.0
1,2021-05-03 20:42:57.585628,5.81,0.0,0.9,2.450000047683716,3.4974537037037,0.27222222089767456,0.3,3.0
1,2021-05-03 20:43:00.522479,5.81,0.0,0.9,2.450000047683716,3.37268518518518,0.5444444417953491,0.3,3.0
1,2021-05-03 20:43:03.353620,5.81,0.0,0.9,2.450000047683716,3.24791666666666,0.7939814925193787,0.3,3.0
1,2021-05-03 20:43:07.380892,5.81,0.0,0.9,2.450000047683716,3.13449074074073,0.0,0.3,3.0
1,2021-05-03 20:43:10.633906,5.81,0.0,0.9,2.450000047683716,3.06643518518517,0.11342592537403107,0.3,3.0
1,2021-05-03 20:43:13.699336,5.81,0.0,0.9,2.450000047683716,2.94166666666665,0.43101853132247925,0.3,3.0
1,2021-05-03 20:43:17.705097,5.81,0.0,0.9,2.450000047683716,2.81689814814813,0.657870352268219,0.3,3.0
1,2021-05-03 20:43:20.806189,5.81,0.0,0.9,2.450000047683716,2.7148148148148,0.8166666626930237,0.3,3.0
0,2021-05-03 20:43:23.703013,5.81,0.0,0.9,2.450000047683716,2.59004629629628,0.9074074029922485,0.3,3.0
1,2021-05-03 20:43:26.473864,5.81,0.0,0.9,0.0,2.51064814814813,0.09074074029922485,0.3,3.0
1,2021-05-03 20:43:29.970522,5.81,0.0,0.9,2.450000047683716,2.47662037037035,0.1814814805984497,0.3,3.0
1,2021-05-03 20:43:33.615025,5.81,0.0,0.9,2.450000047683716,2.43124999999998,0.3402777910232544,0.3,3.0
1,2021-05-03 20:43:37.151334,5.81,0.0,0.9,2.450000047683716,2.28379629629628,0.612500011920929,0.3,3.0
0,2021-05-03 20:43:40.703363,5.81,0.0,0.9,2.450000047683716,2.14768518518516,0.9074074029922485,0.3,3.0
1,2021-05-03 20:43:43.792032,5.81,0.0,0.9,0.0,2.10231481481479,0.0,0.3,3.0
1,2021-05-03 20:43:46.626767,5.81,0.0,0.9,2.450000047683716,2.06828703703701,0.09074074029922485,0.3,3.0
1,2021-05-03 20:43:49.940964,5.81,0.0,0.9,2.450000047683716,1.95486111111109,0.3402777910232544,0.3,3.0
1,2021-05-03 20:43:53.593008,5.81,0.0,0.9,2.450000047683716,1.83009259259257,0.5217592716217041,0.3,3.0
1,2021-05-03 20:43:57.017999,5.81,0.0,0.9,2.450000047683716,1.78472222222219,0.657870352268219,0.3,3.0
0,2021-05-03 20:44:00.338027,5.81,0.0,0.9,2.450000047683716,1.64861111111108,0.9074074029922485,0.3,3.0
1,2021-05-03 20:44:03.870836,5.81,0.0,0.9,0.0,1.55787037037034,0.0,0.3,3.0
1,2021-05-03 20:44:07.106136,5.81,0.0,0.9,2.450000047683716,1.52384259259256,0.1587962955236435,0.3,3.0
1,2021-05-03 20:44:10.439560,5.81,0.0,0.9,2.450000047683716,1.38773148148145,0.3856481611728668,0.3,3.0
1,2021-05-03 20:44:13.333450,5.81,0.0,0.9,2.450000047683716,1.25162037037034,0.612500011920929,0.3,3.0
0,2021-05-03 20:44:16.374257,5.81,0.0,0.9,2.450000047683716,1.13819444444441,0.9074074029922485,0.3,3.0
1,2021-05-03 20:44:19.695843,5.81,0.0,0.9,0.0,1.04745370370367,0.0,0.3,3.0
1,2021-05-03 20:44:23.166737,5.81,0.0,0.9,2.450000047683716,0.990740740740704,0.1587962955236435,0.3,3.0
1,2021-05-03 20:44:26.325439,5.81,0.0,0.9,2.450000047683716,0.854629629629593,0.43101853132247925,0.3,3.0
1,2021-05-03 20:44:29.487005,5.81,0.0,0.9,2.450000047683716,0.729861111111074,0.657870352268219,0.3,3.0
0,2021-05-03 20:44:32.517544,5.81,0.0,0.9,2.450000047683716,0.605092592592556,0.9074074029922485,0.3,3.0
1,2021-05-03 20:44:35.626460,5.81,0.0,0.9,0.0,0.514351851851815,0.0,0.3,3.0
1,2021-05-03 20:44:38.575902,5.81,0.0,0.9,2.450000047683716,0.480324074074037,0.06805555522441864,0.3,3.0
1,2021-05-03 20:44:41.350720,5.81,0.0,0.9,2.450000047683716,0.355555555555519,0.3402777910232544,0.3,3.0
0,2021-05-03 20:44:44.089888,5.81,0.0,0.9,2.450000047683716,0.298842592592556,0.5898148417472839,0.3,3.0
1,2021-05-03 20:44:46.888186,5.81,0.0,0.9,0.0,5.8,0.5898148417472839,0.3,3.0
1,2021-05-03 20:44:50.192962,5.81,0.0,0.9,2.450000047683716,5.76597222222222,0.7259259223937988,0.3,3.0
0,2021-05-03 20:44:53.549810,5.81,0.0,0.9,2.450000047683716,5.62986111111112,0.9074074029922485,0.3,3.0
1,2021-05-03 20:44:56.702584,5.81,0.0,0.9,0.0,5.53912037037038,0.0,0.3,3.0
1,2021-05-03 20:44:59.650493,5.81,0.0,0.9,2.450000047683716,5.5050925925926,0.06805555522441864,0.3,3.0
1,2021-05-03 20:45:02.462045,5.81,0.0,0.9,2.450000047683716,5.39166666666668,0.317592591047287,0.3,3.0
1,2021-05-03 20:45:05.346640,5.81,0.0,0.9,2.450000047683716,5.26689814814817,0.5671296119689941,0.3,3.0
1,2021-05-03 20:45:08.146878,5.81,0.0,0.9,2.450000047683716,5.15347222222224,0.7939814925193787,0.3,3.0
0,2021-05-03 20:45:11.010265,5.81,0.0,0.9,2.450000047683716,5.04004629629631,0.9074074029922485,0.3,3.0
1,2021-05-03 20:45:13.776520,5.81,0.0,0.9,0.0,4.96064814814816,0.04537037014961243,0.3,3.0
1,2021-05-03 20:45:16.642107,5.81,0.0,0.9,2.450000047683716,4.92662037037038,0.11342592537403107,0.3,3.0
1,2021-05-03 20:45:19.498139,5.81,0.0,0.9,2.450000047683716,4.81319444444446,0.3629629611968994,0.3,3.0
1,2021-05-03 20:45:22.390028,5.81,0.0,0.9,2.450000047683716,4.69976851851853,0.612500011920929,0.3,3.0
1,2021-05-03 20:45:25.524351,5.81,0.0,0.9,2.450000047683716,4.5863425925926,0.8393518328666687,0.3,3.0
1,2021-05-03 20:45:28.737935,5.81,0.0,0.9,2.450000047683716,4.45023148148149,0.022685185074806213,0.3,3.0
1,2021-05-03 20:45:31.771692,5.81,0.0,0.9,2.450000047683716,4.32546296296297,0.24953703582286835,0.3,3.0
1,2021-05-03 20:45:35.143335,5.81,0.0,0.9,2.450000047683716,4.20069444444445,0.5444444417953491,0.3,3.0
1,2021-05-03 20:45:38.332648,5.81,0.0,0.9,2.450000047683716,4.06458333333333,0.8166666626930237,0.3,3.0
0,2021-05-03 20:45:41.911891,5.81,0.0,0.9,2.450000047683716,3.92847222222222,0.9074074029922485,0.3,3.0
1,2021-05-03 20:45:45.206767,5.81,0.0,0.9,0.0,3.82638888888889,0.09074074029922485,0.3,3.0
1,2021-05-03 20:45:48.259358,5.81,0.0,0.9,2.450000047683716,3.78101851851852,0.27222222089767456,0.3,3.0
1,2021-05-03 20:45:51.411551,5.81,0.0,0.9,2.450000047683716,3.65625,0.4763889014720917,0.3,3.0
1,2021-05-03 20:45:54.836937,5.81,0.0,0.9,2.450000047683716,3.53148148148148,0.7939814925193787,0.3,3.0
0,2021-05-03 20:45:58.000479,5.81,0.0,0.9,2.450000047683716,3.38402777777777,0.9074074029922485,0.3,3.0
1,2021-05-03 20:46:01.109374,5.81,0.0,0.9,0.0,3.30462962962962,0.022685185074806213,0.3,3.0
1,2021-05-03 20:46:04.503922,5.81,0.0,0.9,2.450000047683716,3.27060185185184,0.1814814805984497,0.3,3.0
1,2021-05-03 20:46:07.754138,5.81,0.0,0.9,2.450000047683716,3.12314814814814,0.43101853132247925,0.3,3.0
1,2021-05-03 20:46:11.280396,5.81,0.0,0.9,2.450000047683716,2.99837962962962,0.7486110925674438,0.3,3.0
0,2021-05-03 20:46:14.902727,5.81,0.0,0.9,2.450000047683716,2.85092592592591,0.9074074029922485,0.3,3.0
1,2021-05-03 20:46:18.091520,5.81,0.0,0.9,0.0,2.74884259259258,0.022685185074806213,0.3,3.0
1,2021-05-03 20:46:21.261049,5.81,0.0,0.9,2.450000047683716,2.7148148148148,0.20416666567325592,0.3,3.0
1,2021-05-03 20:46:24.543793,5.81,0.0,0.9,2.450000047683716,2.57870370370369,0.45370370149612427,0.3,3.0
1,2021-05-03 20:46:27.808425,5.81,0.0,0.9,2.450000047683716,2.44259259259257,0.635185182094574,0.3,3.0
0,2021-05-03 20:46:31.417013,5.81,0.0,0.9,2.450000047683716,2.30648148148146,0.9074074029922485,0.3,3.0
1,2021-05-03 20:46:35.073906,5.81,0.0,0.9,0.0,2.21574074074072,0.0,0.3,3.0
1,2021-05-03 20:46:38.586403,5.81,0.0,0.9,2.450000047683716,2.17037037037035,0.13611111044883728,0.3,3.0
1,2021-05-03 20:46:42.148475,5.81,0.0,0.9,2.450000047683716,2.03425925925924,0.4763889014720917,0.3,3.0
1,2021-05-03 20:46:45.456607,5.81,0.0,0.9,2.450000047683716,1.88680555555553,0.7032407522201538,0.3,3.0
0,2021-05-03 20:46:48.340730,5.81,0.0,0.9,2.450000047683716,1.75069444444442,0.9074074029922485,0.3,3.0
1,2021-05-03 20:46:51.407578,5.81,0.0,0.9,0.0,1.67129629629627,0.0,0.3,3.0
1,2021-05-03 20:46:54.343985,5.81,0.0,0.9,0.0,1.63726851851849,0.11342592537403107,0.3,3.0
1,2021-05-03 20:46:57.481168,5.81,0.0,0.9,2.450000047683716,1.51249999999997,0.3856481611728668,0.3,3.0
1,2021-05-03 20:47:01.822389,5.81,0.0,0.9,2.450000047683716,1.38773148148145,0.5671296119689941,0.3,3.0
0,2021-05-03 20:47:05.754457,5.81,0.0,0.9,2.450000047683716,1.21759259259256,0.9074074029922485,0.3,3.0
1,2021-05-03 20:47:09.969144,5.81,0.0,0.9,0.0,1.11550925925922,0.0,0.3,3.0
1,2021-05-03 20:47:14.765504,5.81,0.0,0.9,2.450000047683716,1.03611111111107,0.22685185074806213,0.3,3.0
1,2021-05-03 20:47:17.748183,5.81,0.0,0.9,2.450000047683716,0.854629629629593,0.5898148417472839,0.3,3.0
1,2021-05-03 20:47:22.705064,5.81,0.0,0.9,2.450000047683716,0.729861111111074,0.8393518328666687,0.3,3.0
1,2021-05-03 20:47:28.169582,5.81,0.0,0.9,2.450000047683716,0.537037037037,0.22685185074806213,0.3,3.0
1,2021-05-03 20:47:31.429003,5.81,0.0,0.9,2.450000047683716,0.321527777777741,0.5671296119689941,0.3,3.0
0,2021-05-03 20:47:34.945476,5.81,0.0,0.9,2.450000047683716,5.78865740740741,0.9074074029922485,0.3,3.0
1,2021-05-03 20:47:38.262434,5.81,0.0,0.9,0.0,5.68657407407408,0.0,0.3,3.0
1,2021-05-03 20:47:41.377006,5.81,0.0,0.9,2.450000047683716,5.64120370370371,0.13611111044883728,0.3,3.0
1,2021-05-03 20:47:44.632701,5.81,0.0,0.9,2.450000047683716,5.5164351851852,0.45370370149612427,0.3,3.0
1,2021-05-03 20:47:47.826417,5.81,0.0,0.9,2.450000047683716,5.38032407407409,0.657870352268219,0.3,3.0
1,2021-05-03 20:47:50.943353,5.81,0.0,0.9,2.450000047683716,5.25555555555557,0.8847222328186035,0.3,3.0
1,2021-05-03 20:47:53.992950,5.81,0.0,0.9,2.450000047683716,5.11944444444446,0.022685185074806213,0.3,3.0
1,2021-05-03 20:47:57.111032,5.81,0.0,0.9,2.450000047683716,5.00601851851853,0.29490742087364197,0.3,3.0
1,2021-05-03 20:47:59.964715,5.81,0.0,0.9,2.450000047683716,4.88125000000001,0.5444444417953491,0.3,3.0
1,2021-05-03 20:48:03.192863,5.81,0.0,0.9,2.450000047683716,4.75648148148149,0.8166666626930237,0.3,3.0
0,2021-05-03 20:48:06.230444,5.81,0.0,0.9,2.450000047683716,4.63171296296297,0.9074074029922485,0.3,3.0
1,2021-05-03 20:48:09.306756,5.81,0.0,0.9,0.0,4.55231481481482,0.04537037014961243,0.3,3.0
1,2021-05-03 20:48:12.196940,5.81,0.0,0.9,2.450000047683716,4.51828703703704,0.11342592537403107,0.3,3.0
1,2021-05-03 20:48:14.978827,5.81,0.0,0.9,2.450000047683716,4.39351851851852,0.3629629611968994,0.3,3.0
